0,Tamale,Ghana,0,9.433,-0.848,168
Date (MM/DD/YYYY),Time (HH:MM),GHI (W/m^2),DNI (W/m^2),DHI (W/m^2),Dry-bulb (C),Pressure (mbar),Alb
11/14/2016,19:00:00,0,0,0,28.86,988.84,
11/14/2016,20:00:00,0,0,0,28.1,989.46,
11/14/2016,21:00:00,0,0,0,27.65,989.23,
11/14/2016,22:00:00,0,0,0,27.2,989,
11/14/2016,23:00:00,0,0,0,26.75,988.77,
11/15/2016,00:00:00,0,0,0,26.39,988.38,
11/15/2016,01:00:00,0,0,0,26.03,987.99,
11/15/2016,02:00:00,0,0,0,25.67,987.59,
11/15/2016,03:00:00,0,0,0,25.27,988.02,
11/15/2016,04:00:00,0,0,0,24.86,988.44,
11/15/2016,05:00:00,0,0,0,24.45,988.87,
11/15/2016,06:00:00,0,0,0,26.57,989.46,
11/15/2016,07:00:00,196,398.02,91,28.69,990.04,
11/15/2016,08:00:00,435,615.3,139,30.81,990.63,
11/15/2016,09:00:00,645,711.48,174,32.02,989.98,
11/15/2016,10:00:00,809,780.57,189,33.22,989.33,
11/15/2016,11:00:00,910,832.07,187,34.43,988.67,
11/15/2016,12:00:00,929,841.28,188,34.92,987.76,
11/15/2016,13:00:00,864,809.29,193,35.41,986.84,
11/15/2016,14:00:00,735,777.8,177,35.9,985.93,
11/15/2016,15:00:00,520,607.3,184,34.21,986.32,
11/15/2016,16:00:00,297,477.17,131,32.51,986.71,
11/15/2016,17:00:00,77,242.91,49,30.81,987.1,
11/15/2016,18:00:00,0,0,0,29.89,987.85,
11/15/2016,19:00:00,0,0,0,28.96,988.61,
11/15/2016,20:00:00,0,0,0,28.03,989.36,
11/15/2016,21:00:00,0,0,0,27.54,989.16,
11/15/2016,22:00:00,0,0,0,27.04,988.97,
11/15/2016,23:00:00,0,0,0,26.55,988.77,
11/16/2016,00:00:00,0,0,0,26.2,988.38,
11/16/2016,01:00:00,0,0,0,25.84,987.99,
11/16/2016,02:00:00,0,0,0,25.49,987.59,
11/16/2016,03:00:00,0,0,0,24.62,987.95,
11/16/2016,04:00:00,0,0,0,23.75,988.31,
11/16/2016,05:00:00,0,0,0,22.88,988.67,
11/16/2016,06:00:00,0,0,0,25.24,989.19,
11/16/2016,07:00:00,177,290.22,101,27.61,989.72,
11/16/2016,08:00:00,417,538.73,159,29.97,990.24,
11/16/2016,09:00:00,590,527.5,242,31.67,989.65,
11/16/2016,10:00:00,634,328.28,374,33.36,989.06,
11/16/2016,11:00:00,844,644.96,285,35.05,988.48,
11/16/2016,12:00:00,801,502.96,359,35.23,987.89,
11/16/2016,13:00:00,806,639.35,277,35.4,987.3,
11/16/2016,14:00:00,729,763.92,182,35.57,986.71,
11/16/2016,15:00:00,501,537.75,204,34.49,987.07,
11/16/2016,16:00:00,273,354.11,150,33.4,987.43,
11/16/2016,17:00:00,74,217.12,49,32.31,987.79,
11/16/2016,18:00:00,0,0,0,31.79,988.57,
11/16/2016,19:00:00,0,0,0,31.26,989.36,
11/16/2016,20:00:00,0,0,0,30.74,990.14,
11/16/2016,21:00:00,0,0,0,30.04,989.95,
11/16/2016,22:00:00,0,0,0,29.34,989.75,
11/16/2016,23:00:00,0,0,0,28.64,989.55,
11/17/2016,00:00:00,0,0,0,27.38,989.16,
11/17/2016,01:00:00,0,0,0,26.11,988.77,
11/17/2016,02:00:00,0,0,0,24.85,988.38,
11/17/2016,03:00:00,0,0,0,24.27,988.64,
11/17/2016,04:00:00,0,0,0,23.69,988.9,
11/17/2016,05:00:00,0,0,0,23.11,989.16,
11/17/2016,06:00:00,0,0,0,25.57,989.62,
11/17/2016,07:00:00,190,380.89,91,28.03,990.08,
11/17/2016,08:00:00,428,602.02,141,30.48,990.53,
11/17/2016,09:00:00,640,708.82,174,32.1,989.98,
11/17/2016,10:00:00,804,778.77,189,33.72,989.42,
11/17/2016,11:00:00,905,830.51,187,35.34,988.87,
11/17/2016,12:00:00,925,840.54,188,35.65,988.08,
11/17/2016,13:00:00,865,823.52,185,35.96,987.3,
11/17/2016,14:00:00,740,807.29,163,36.26,986.52,
11/17/2016,15:00:00,538,692.77,156,34.9,986.78,
11/17/2016,16:00:00,306,533.33,121,33.54,987.04,
11/17/2016,17:00:00,75,234.61,48,32.18,987.3,
11/17/2016,18:00:00,0,0,0,31.32,987.95,
11/17/2016,19:00:00,0,0,0,30.46,988.61,
11/17/2016,20:00:00,0,0,0,29.6,989.26,
11/17/2016,21:00:00,0,0,0,28.97,989.06,
11/17/2016,22:00:00,0,0,0,28.34,988.87,
11/17/2016,23:00:00,0,0,0,27.72,988.67,
11/18/2016,00:00:00,0,0,0,26.61,988.44,
11/18/2016,01:00:00,0,0,0,25.5,988.21,
11/18/2016,02:00:00,0,0,0,24.39,987.99,
11/18/2016,03:00:00,0,0,0,24.03,988.25,
11/18/2016,04:00:00,0,0,0,23.66,988.51,
11/18/2016,05:00:00,0,0,0,23.3,988.77,
11/18/2016,06:00:00,0,0,0,25.59,989.1,
11/18/2016,07:00:00,192,407.09,87,27.89,989.42,
11/18/2016,08:00:00,428,611.12,138,30.19,989.75,
11/18/2016,09:00:00,641,721.99,168,31.94,989.23,
11/18/2016,10:00:00,806,792.46,182,33.69,988.7,
11/18/2016,11:00:00,908,845.35,179,35.44,988.18,
11/18/2016,12:00:00,923,838.98,189,35.69,987.4,
11/18/2016,13:00:00,868,838.5,177,35.93,986.61,
11/18/2016,14:00:00,738,805.91,163,36.17,985.83,
11/18/2016,15:00:00,540,704.72,152,35.25,986.03,
11/18/2016,16:00:00,306,533.95,121,34.32,986.22,
11/18/2016,17:00:00,76,243.28,48,33.39,986.42,
11/18/2016,18:00:00,0,0,0,32.6,987.33,
11/18/2016,19:00:00,0,0,0,31.8,988.25,
11/18/2016,20:00:00,0,0,0,31,989.16,
11/18/2016,21:00:00,0,0,0,29.8,989.1,
11/18/2016,22:00:00,0,0,0,28.6,989.03,
11/18/2016,23:00:00,0,0,0,27.4,988.97,
11/19/2016,00:00:00,0,0,0,26.53,988.35,
11/19/2016,01:00:00,0,0,0,25.67,987.72,
11/19/2016,02:00:00,0,0,0,24.8,987.1,
11/19/2016,03:00:00,0,0,0,24.3,987.4,
11/19/2016,04:00:00,0,0,0,23.79,987.69,
11/19/2016,05:00:00,0,0,0,23.28,987.99,
11/19/2016,06:00:00,0,0,0,25.65,988.57,
11/19/2016,07:00:00,187,382.93,89,28.02,989.16,
11/19/2016,08:00:00,424,599.16,141,30.38,989.75,
11/19/2016,09:00:00,635,707.68,173,32.33,989.16,
11/19/2016,10:00:00,799,776.93,189,34.27,988.57,
11/19/2016,11:00:00,901,828.85,188,36.22,987.99,
11/19/2016,12:00:00,916,823.63,197,36.22,987.3,
11/19/2016,13:00:00,857,807.29,193,36.22,986.61,
11/19/2016,14:00:00,729,776.38,176,36.21,985.93,
11/19/2016,15:00:00,534,678.43,161,34.8,986.16,
11/19/2016,16:00:00,300,502.7,126,33.39,986.38,
11/19/2016,17:00:00,74,217.08,49,31.98,986.61,
11/19/2016,18:00:00,0,0,0,30.96,987.4,
11/19/2016,19:00:00,0,0,0,29.93,988.18,
11/19/2016,20:00:00,0,0,0,28.91,988.97,
11/19/2016,21:00:00,0,0,0,28.46,988.93,
11/19/2016,22:00:00,0,0,0,28.01,988.9,
11/19/2016,23:00:00,0,0,0,27.56,988.87,
11/20/2016,00:00:00,0,0,0,27.08,988.51,
11/20/2016,01:00:00,0,0,0,26.61,988.15,
11/20/2016,02:00:00,0,0,0,26.13,987.79,
11/20/2016,03:00:00,0,0,0,25.62,988.21,
11/20/2016,04:00:00,0,0,0,25.1,988.64,
11/20/2016,05:00:00,0,0,0,24.58,989.06,
11/20/2016,06:00:00,0,0,0,26.46,989.72,
11/20/2016,07:00:00,183,366.3,90,28.34,990.37,
11/20/2016,08:00:00,419,587.09,143,30.21,991.02,
11/20/2016,09:00:00,629,693.27,178,31.81,990.37,
11/20/2016,10:00:00,792,762.57,195,33.4,989.72,
11/20/2016,11:00:00,898,828.57,187,35,989.06,
11/20/2016,12:00:00,914,823.1,197,35.09,988.38,
11/20/2016,13:00:00,855,807.58,192,35.17,987.69,
11/20/2016,14:00:00,728,776.22,176,35.25,987.01,
11/20/2016,15:00:00,536,692.06,156,34.68,987.17,
11/20/2016,16:00:00,303,523.33,122,34.1,987.33,
11/20/2016,17:00:00,74,216.82,49,33.52,987.5,
11/20/2016,18:00:00,0,0,0,32.53,988.21,
11/20/2016,19:00:00,0,0,0,31.53,988.93,
11/20/2016,20:00:00,0,0,0,30.54,989.65,
11/20/2016,21:00:00,0,0,0,29.36,989.49,
11/20/2016,22:00:00,0,0,0,28.18,989.33,
11/20/2016,23:00:00,0,0,0,27.01,989.16,
11/21/2016,00:00:00,0,0,0,26.74,988.8,
11/21/2016,01:00:00,0,0,0,26.47,988.44,
11/21/2016,02:00:00,0,0,0,26.2,988.08,
11/21/2016,03:00:00,0,0,0,25.7,988.28,
11/21/2016,04:00:00,0,0,0,25.2,988.48,
11/21/2016,05:00:00,0,0,0,24.69,988.67,
11/21/2016,06:00:00,0,0,0,26.79,989.13,
11/21/2016,07:00:00,177,337.51,92,28.88,989.59,
11/21/2016,08:00:00,412,564.24,148,30.97,990.04,
11/21/2016,09:00:00,620,666.41,188,32.6,989.36,
11/21/2016,10:00:00,786,746.83,203,34.24,988.67,
11/21/2016,11:00:00,896,828.25,187,35.87,987.99,
11/21/2016,12:00:00,912,822.53,197,36.25,987.27,
11/21/2016,13:00:00,849,791.96,200,36.63,986.55,
11/21/2016,14:00:00,719,747.83,188,37,985.83,
11/21/2016,15:00:00,530,665.52,165,35.75,986.25,
11/21/2016,16:00:00,298,491.83,128,34.5,986.68,
11/21/2016,17:00:00,74,216.44,49,33.24,987.1,
11/21/2016,18:00:00,0,0,0,32.24,988.02,
11/21/2016,19:00:00,0,0,0,31.25,988.93,
11/21/2016,20:00:00,0,0,0,30.25,989.85,
11/21/2016,21:00:00,0,0,0,29.77,989.65,
11/21/2016,22:00:00,0,0,0,29.29,989.46,
11/21/2016,23:00:00,0,0,0,28.81,989.26,
11/22/2016,00:00:00,0,0,0,28.22,988.9,
11/22/2016,01:00:00,0,0,0,27.64,988.54,
11/22/2016,02:00:00,0,0,0,27.05,988.18,
11/22/2016,03:00:00,0,0,0,26.54,988.48,
11/22/2016,04:00:00,0,0,0,26.03,988.77,
11/22/2016,05:00:00,0,0,0,25.52,989.06,
11/22/2016,06:00:00,0,0,0,27.26,989.55,
11/22/2016,07:00:00,118,76.07,99,28.99,990.04,
11/22/2016,08:00:00,358,347.9,196,30.72,990.53,
11/22/2016,09:00:00,590,568.15,223,31.92,989.95,
11/22/2016,10:00:00,779,732.27,209,33.12,989.36,
11/22/2016,11:00:00,884,797.47,203,34.32,988.77,
11/22/2016,12:00:00,905,806.93,205,34.7,988.12,
11/22/2016,13:00:00,843,776.24,208,35.08,987.46,
11/22/2016,14:00:00,714,733.39,194,35.45,986.81,
11/22/2016,15:00:00,526,653.46,168,34.28,987.17,
11/22/2016,16:00:00,296,483.35,129,33.1,987.53,
11/22/2016,17:00:00,74,207.3,50,31.92,987.89,
11/22/2016,18:00:00,0,0,0,30.78,988.64,
11/22/2016,19:00:00,0,0,0,29.64,989.39,
11/22/2016,20:00:00,0,0,0,28.5,990.14,
11/22/2016,21:00:00,0,0,0,27.98,989.98,
11/22/2016,22:00:00,0,0,0,27.47,989.82,
11/22/2016,23:00:00,0,0,0,26.95,989.65,
11/23/2016,00:00:00,0,0,0,26.7,989.29,
11/23/2016,01:00:00,0,0,0,26.46,988.93,
11/23/2016,02:00:00,0,0,0,26.21,988.57,
11/23/2016,03:00:00,0,0,0,26.01,988.93,
11/23/2016,04:00:00,0,0,0,25.81,989.29,
11/23/2016,05:00:00,0,0,0,25.6,989.65,
11/23/2016,06:00:00,0,0,0,26.86,990.21,
11/23/2016,07:00:00,174,339.13,90,28.12,990.76,
11/23/2016,08:00:00,410,571.85,145,29.38,991.32,
11/23/2016,09:00:00,622,691.35,177,30.56,990.7,
11/23/2016,10:00:00,785,760.13,195,31.73,990.08,
11/23/2016,11:00:00,858,723.07,242,32.9,989.46,
11/23/2016,12:00:00,834,609.89,306,33.5,988.64,
11/23/2016,13:00:00,828,732.25,230,34.09,987.82,
11/23/2016,14:00:00,650,529.61,275,34.68,987.01,
11/23/2016,15:00:00,505,570.03,193,33.86,987.3,
11/23/2016,16:00:00,303,521.09,123,33.04,987.59,
11/23/2016,17:00:00,76,232.55,49,32.21,987.89,
11/23/2016,18:00:00,0,0,0,31.14,988.77,
11/23/2016,19:00:00,0,0,0,30.06,989.65,
