Date,pm25,pm10,wind-speed,humidity,precipitation,soiling_accumulation,cum_soiling_accumulation,soilingrate
2022-10-14,53,22,1.0,89.5,0,0.005873,2.225713,0.1251707035045565
2022-10-15,50,15,5.0,80.0,0,0.025449,2.251162,0.12629320082849335
2022-10-16,38,11,3.0,76.0,0,0.011511,2.262673,0.12679948257963614
2022-10-17,38,16,3.3,74.3,0,0.013954,2.276627,0.1274120124749087
2022-10-18,42,16,1.0,81.0,0,0.004542,2.281169,0.12761110634281927
2022-10-19,30,15,1.0,80.5,0,0.003524,2.284693,0.12776548145812808
2022-10-20,55,22,0.6,94.4,0,0.003618,2.2883109999999998,0.12792388740288982
2022-10-21,59,20,1.0,95.6,0,0.006186,2.294497,0.1281945233592827
2022-10-22,46,17,3.5,84.0,0,0.017266,2.3117629999999996,0.12894854621964558
2022-10-23,53,18,0.5,95.0,0,0.00278,2.3145429999999996,0.12906976455923672
2022-10-24,53,18,2.5,87.6,0,0.013899,2.3284419999999995,0.1296750364849524
2022-10-25,34,15,1.5,86.0,0,0.005755,2.3341969999999996,0.12992527627923275
2022-10-26,42,16,2.2,79.0,0,0.009992,2.3441889999999996,0.13035922466763128
2022-10-27,48,20,0.8,91.5,0,0.00426,2.3484489999999996,0.13054403222013394
2022-10-28,50,22,2.5,81.7,0,0.014095,2.3625439999999998,0.13115464084537132
2022-10-29,53,22,0.5,95.0,0,0.002936,2.36548,0.1312816648178806
2022-10-30,53,20,2.0,85.0,0,0.011433,2.3769129999999996,0.13177575997496377
2022-10-31,37,17,1.0,88.0,0,0.004228,2.3811409999999995,0.13195826000963204
2022-11-01,42,14,3.0,88.5,0,0.013155,2.3942959999999993,0.13252533319611373
2022-11-02,33,14,3.3,82.0,0,0.012145,2.406440999999999,0.1330478520534862
2022-11-03,42,20,1.5,82.5,0,0.007282,2.413722999999999,0.13336068117951386
2022-11-04,46,22,2.0,88.5,0,0.010649,2.424371999999999,0.13381752458604457
2022-11-05,57,24,1.2,92.0,0,0.007611,2.431982999999999,0.13414357988759915
2022-11-06,152,57,1.3,92.0,0,0.021275,2.453257999999999,0.13505298194603454
2022-11-07,46,20,2.5,84.3,0,0.01292,2.466177999999999,0.13560380019258986
2022-11-08,32,14,3.6,82.6,0,0.012967,2.479144999999999,0.13615552423387883
2022-11-09,30,13,2.0,84.0,0,0.006734,2.485878999999999,0.13644161137258673
2022-11-10,21,9,4.6,79.0,0,0.010806,2.496684999999999,0.136900075261766
2022-11-11,18,8,5.0,77.0,0,0.01018,2.506864999999999,0.13733128430989136
2022-11-12,46,16,1.0,89.5,0,0.004855,2.511719999999999,0.13753669720041722
2022-11-13,71,24,1.0,96.0,0,0.007439,2.5191589999999993,0.13785114086914071
2022-11-14,82,31,0.6,96.0,0,0.005309,2.5244679999999993,0.1380753305714391
