,apparent_zenith,zenith,apparent_elevation,elevation,azimuth,equation_of_time
2019-11-28 02:00:00,116.98812368328521,116.98812368328521,-26.988123683285206,-26.988123683285206,263.96145045917217,12.311051306816807
2019-11-28 03:00:00,128.51388393493028,128.51388393493028,-38.51388393493028,-38.51388393493028,273.3942550745331,12.297103063778195
2019-11-28 04:00:00,139.90047287452356,139.90047287452356,-49.900472874523565,-49.900472874523565,284.7733408534828,12.283134377426904
2019-11-28 05:00:00,150.5511644280628,150.5511644280628,-60.55116442806281,-60.55116442806281,300.83283788534277,12.2691452739964
2019-11-28 06:00:00,158.92465348016293,158.92465348016293,-68.92465348016295,-68.92465348016295,327.5843560150265,12.255135780265846
2019-11-28 07:00:00,161.37561774313926,161.37561774313926,-71.37561774313926,-71.37561774313926,8.959795763558361,12.241105922519637
2019-11-28 08:00:00,155.9779397353946,155.9779397353946,-65.97793973539463,-65.97793973539463,45.19394983063194,12.22705572709674
2019-11-28 09:00:00,146.37908261382353,146.37908261382353,-56.37908261382354,-56.37908261382354,66.61704004505464,12.212985220794508
2019-11-28 10:00:00,135.32671613960534,135.32671613960534,-45.32671613960534,-45.32671613960534,80.28483375070539,12.198894429988286
2019-11-28 11:00:00,123.84193391643308,123.84193391643308,-33.84193391643307,-33.84193391643307,90.65919257861435,12.184783381071611
2019-11-28 12:00:00,112.36837667621018,112.36837667621018,-22.368376676210183,-22.368376676210183,99.71925322554512,12.17065210094006
2019-11-28 13:00:00,101.19299950470048,101.19299950470048,-11.192999504700486,-11.192999504700486,108.4875416916849,12.156500615939876
2019-11-28 14:00:00,90.014415642549,90.58857514110211,-0.014415642548999408,-0.588575141102105,117.63767220170399,12.142328952548269
2019-11-28 15:00:00,80.78606765997586,80.88370139107616,9.213932340024137,9.116298608923845,127.72026945639402,12.128137137715385
2019-11-28 16:00:00,72.4586540826507,72.51094600579013,17.541345917349304,17.48905399420987,139.2179077582191,12.113925197856588
2019-11-28 17:00:00,65.98991209573744,66.02737229684155,24.010087904262562,23.972627703158448,152.45575114782878,12.099693159485469
2019-11-28 18:00:00,62.02753469452904,62.05904888269704,27.972465305470962,27.94095111730296,167.35878915802823,12.085441049574001
2019-11-28 19:00:00,61.08391819657113,61.11423383046223,28.916081803428863,28.885766169537767,183.20951361412108,12.071168894595758
2019-11-28 20:00:00,63.29860047519892,63.33184840805414,26.701399524801083,26.66815159194586,198.80209903899956,12.056876721162553
2019-11-28 21:00:00,68.35549081857096,68.39743142777101,21.64450918142905,21.602568572228996,213.07209333966912,12.042564556206344
2019-11-28 22:00:00,75.66008020216898,75.72414421665567,14.33991979783101,14.275855783344321,225.57654958513712,12.028232426338946
2019-11-28 23:00:00,84.5460122687874,84.6996599954607,5.453987731212603,5.300340004539296,236.4390998034018,12.013880358110328
2019-11-29 00:00:00,94.8169778771988,94.8169778771988,-4.816977877198797,-4.816977877198797,246.06924143848647,11.999508378587052
2019-11-29 01:00:00,105.69097430217514,105.69097430217514,-15.69097430217514,-15.69097430217514,254.97789190049846,11.985116514402762
2019-11-29 02:00:00,117.02332188517603,117.02332188517603,-27.023321885176035,-27.023321885176035,263.7487375346855,11.970704792089236
2019-11-29 03:00:00,128.54768647244407,128.54768647244407,-38.54768647244408,-38.54768647244408,273.15193838564505,11.956273238829453
2019-11-29 04:00:00,139.94223099052715,139.94223099052715,-49.942230990527136,-49.942230990527136,284.4817316898585,11.941821881246142
2019-11-29 05:00:00,150.61764080598857,150.61764080598857,-60.617640805988565,-60.617640805988565,300.46581671331535,11.927350745947479
2019-11-29 06:00:00,159.04547847601992,159.04547847601992,-69.04547847601994,-69.04547847601994,327.16856465729865,11.91285986013827
2019-11-29 07:00:00,161.55866694512275,161.55866694512275,-71.55866694512274,-71.55866694512274,8.780605690271045,11.898349250452156
2019-11-29 08:00:00,156.16575577971068,156.16575577971068,-66.16575577971068,-66.16575577971068,45.28605774274064,11.88381894359918
2019-11-29 09:00:00,146.55297783384054,146.55297783384054,-56.55297783384054,-56.55297783384054,66.7612973673431,11.869268966747768
2019-11-29 10:00:00,135.49261891097476,135.49261891097476,-45.49261891097476,-45.49261891097476,80.41986819890963,11.854699346589769
2019-11-29 11:00:00,124.00580066734106,124.00580066734106,-34.00580066734106,-34.00580066734106,90.77713933034511,11.840110109904344
2019-11-29 12:00:00,112.53416591061335,112.53416591061335,-22.534165910613357,-22.534165910613357,99.82113038133025,11.825501283892663
2019-11-29 13:00:00,101.36330675520398,101.36330675520398,-11.363306755203983,-11.363306755203983,108.57446908289558,11.810872895268403
2019-11-29 14:00:00,90.1607964400257,90.7649832719204,-0.16079644002570237,-0.7649832719204025,117.70890065191207,11.796224970818002
2019-11-29 15:00:00,80.96724036972645,81.06666134733612,9.03275963027354,8.93333865266387,127.77228475398158,11.781557537771732
2019-11-29 16:00:00,72.64628661690088,72.69915842315363,17.35371338309912,17.300841576846363,139.24379411466418,11.766870622956048
2019-11-29 17:00:00,66.17897905580604,66.21676747028683,23.82102094419396,23.783232529713178,152.4457076735613,11.752164253121009
2019-11-29 18:00:00,62.21035817921073,62.24211297718844,27.789641820789267,27.757887022811556,167.3038092978876,11.737438455576921
2019-11-29 19:00:00,61.25077793743674,61.28130040186993,28.74922206256326,28.718699598130073,183.10817975557276,11.72269325709567
2019-11-29 20:00:00,63.44137170050146,63.474823666010295,26.558628299498537,26.5251763339897,198.66388097071018,11.7079286845983
2019-11-29 21:00:00,68.47078803700836,68.512969905801,21.529211962991642,21.487030094199,212.91158613137384,11.693144765296893
2019-11-29 22:00:00,75.74907624439892,75.8135359224293,14.250923755601084,14.186464077570701,225.40525952693844,11.678341526083386
2019-11-29 23:00:00,84.61160035849156,84.76675683313226,5.388399641508446,5.233243166867734,236.26235199613106,11.663518993853359
2019-11-30 00:00:00,94.86646917460207,94.86646917460207,-4.866469174602077,-4.866469174602077,245.8870707203074,11.648677195902565
2019-11-30 01:00:00,105.72769103585074,105.72769103585074,-15.727691035850732,-15.727691035850732,254.7864260589987,11.63381615913022
2019-11-30 02:00:00,117.05235113941143,117.05235113941143,-27.052351139411428,-27.052351139411428,263.54051319105866,11.618935910410073
2019-11-30 03:00:00,128.575171944631,128.575171944631,-38.575171944630995,-38.575171944630995,272.91472215780936,11.604036477190675
2019-11-30 04:00:00,139.97727231947118,139.97727231947118,-49.977272319471176,-49.977272319471176,284.19572264092875,11.589117886291206
2019-11-30 05:00:00,150.6766560932655,150.6766560932655,-60.676656093265514,-60.676656093265514,300.10362273730493,11.574180164720019
2019-11-30 06:00:00,159.1581773711173,159.1581773711173,-69.1581773711173,-69.1581773711173,326.7506314660701,11.559223339874734
2019-11-30 07:00:00,161.7351673411906,161.7351673411906,-71.73516734119059,-71.73516734119059,8.58754712535574,11.544247438643652
2019-11-30 08:00:00,156.3495119431851,156.3495119431851,-66.34951194318509,-66.34951194318509,45.36473209007363,11.52925248804604
2019-11-30 09:00:00,146.72419146616153,146.72419146616153,-56.72419146616152,-56.72419146616152,66.89465316811118,11.514238515501347
2019-11-30 10:00:00,135.65645642267944,135.65645642267944,-45.65645642267944,-45.65645642267944,80.54581270265612,11.499205548003374
2019-11-30 11:00:00,124.16777999598673,124.16777999598673,-34.16777999598673,-34.16777999598673,90.88714474465672,11.48415361253501
2019-11-30 12:00:00,112.69796265790471,112.69796265790471,-22.69796265790471,-22.69796265790471,99.91576347238038,11.469082736562996
2019-11-30 13:00:00,101.5312997742298,101.5312997742298,-11.531299774229797,-11.531299774229797,108.65456004114145,11.453992947142979
2019-11-30 14:00:00,90.93856255245205,90.93856255245205,-0.9385625524520509,-0.9385625524520509,117.77353737926762,11.438884271239658
2019-11-30 15:00:00,81.14486037042096,81.2460943407407,8.855139629579046,8.753905659259297,127.8179250696121,11.423756736418
2019-11-30 16:00:00,72.82953634956053,72.88298568515162,17.17046365043948,17.117014314848376,139.26367958183766,11.408610369726375
2019-11-30 17:00:00,66.36272335897465,66.40083531737918,23.637276641025352,23.599164682620827,152.43043549187337,11.39344519819133
2019-11-30 18:00:00,62.386991427816476,62.41898139534526,27.613008572183524,27.581018604654737,167.24494978536245,11.378261249359639
2019-11-30 19:00:00,61.41084689079509,61.44156978795549,28.589153109204908,28.55843021204451,183.00477239088127,11.363058550352434
2019-11-30 20:00:00,63.57711385411219,63.61076164651686,26.42288614588781,26.38923835348314,198.52541504965598,11.347837128203537
2019-11-30 21:00:00,68.57911511911233,68.62152582480749,21.420884880887673,21.37847417519251,212.75229755116834,11.3325970105725
2019-11-30 22:00:00,75.83132600820338,75.89615536577851,14.168673991796622,14.103844634221486,225.2362242058249,11.317338224518608
2019-11-30 23:00:00,84.67078960085844,84.82733170111192,5.329210399141556,5.17266829888809,236.08858591220383,11.302060797192098
2019-12-01 00:00:00,94.90965793935226,94.90965793935226,-4.909657939352253,-4.909657939352253,245.70845030907742,11.286764756234334
2019-12-01 01:00:00,105.75825005531142,105.75825005531142,-15.758250055311423,-15.758250055311423,254.59904089097273,11.271450128780998
2019-12-01 02:00:00,117.07525424371411,117.07525424371411,-27.07525424371412,-27.07525424371412,263.33694658424764,11.256116941967775
2019-12-01 03:00:00,128.5963957004659,128.5963957004659,-38.59639570046592,-38.59639570046592,272.68282303884524,11.240765223516064
2019-12-01 04:00:00,140.00565912264724,140.00565912264724,-50.00565912264725,-50.00565912264725,283.91562464449976,11.225395000590652
2019-12-01 05:00:00,150.72825905168423,150.72825905168423,-60.72825905168422,-60.72825905168422,299.74676651626044,11.210006300378154
2019-12-01 06:00:00,159.26271645629365,159.26271645629365,-69.26271645629365,-69.26271645629365,326.33129224280174,11.194599150607246
2019-12-01 07:00:00,161.9049891873881,161.9049891873881,-71.90498918738811,-71.90498918738811,8.380667076400016,11.179173578508198
2019-12-01 08:00:00,156.52911221321872,156.52911221321872,-66.52911221321872,-66.52911221321872,45.42968999171649,11.16372961129673
2019-12-01 09:00:00,146.8926415792026,146.8926415792026,-56.8926415792026,-56.8926415792026,67.01691828550429,11.148267276741535
2019-12-01 10:00:00,135.81814204874667,135.81814204874667,-45.81814204874665,-45.81814204874665,80.66254968953831,11.132786602112901
2019-12-01 11:00:00,124.32777625636176,124.32777625636176,-34.32777625636176,-34.32777625636176,90.98913295868203,11.11728761469567
2019-12-01 12:00:00,112.8596620814166,112.8596620814166,-22.859662081416598,-22.859662081416598,100.00310479922138,11.10177034224398
2019-12-01 13:00:00,101.69686578241213,101.69686578241213,-11.696865782412134,-11.696865782412134,108.72779005627496,11.086234812137263
2019-12-01 14:00:00,91.10919457709463,91.10919457709463,-1.1091945770946208,-1.1091945770946208,117.83158058523742,11.070681051649444
2019-12-01 15:00:00,81.31880920997301,81.42188005180985,8.681190790026989,8.578119948190151,127.8572130988843,11.055109088589234
2019-12-01 16:00:00,73.00828732702573,73.06231099126703,16.991712672974273,16.93768900873298,139.27761279036963,11.039518950401543
2019-12-01 17:00:00,66.54103882217929,66.57946917015475,23.458961177820715,23.42053082984525,152.4100063387192,11.023910664382129
2019-12-01 18:00:00,62.55734385592933,62.5895631978811,27.44265614407067,27.4104368021189,167.18229602426777,11.008284258416097
2019-12-01 19:00:00,61.564052356570414,61.594968975142805,28.435947643429582,28.40503102485719,182.8993801680991,10.992639759959275
2019-12-01 20:00:00,63.70577179958861,63.73960687888438,26.29422820041139,26.26039312111562,198.3867906820023,10.976977196347434
2019-12-01 21:00:00,68.68043429914135,68.72306096143694,21.319565700858643,21.27693903856305,212.59432156212358,10.961296595574822
2019-12-01 22:00:00,75.90680979437474,75.97198186430084,14.09319020562527,14.028018135699156,225.06954545802606,10.945597985057248
2019-12-01 23:00:00,84.72358372479779,84.88138148270124,5.276416275202215,5.118618517298754,235.91791285872642,10.929881392239622
2019-12-02 00:00:00,94.94655806096702,94.94655806096702,-4.946558060967026,-4.946558060967026,245.5335029782882,10.914146845148935
2019-12-02 01:00:00,105.78268129344215,105.78268129344215,-15.782681293442145,-15.782681293442145,254.41587513999792,10.898394371222821
2019-12-02 02:00:00,117.09207593195583,117.09207593195583,-27.09207593195584,-27.09207593195584,263.13820194987676,10.88262399800442
2019-12-02 03:00:00,128.6114153145416,128.6114153145416,-38.6114153145416,-38.6114153145416,272.45645085559175,10.866835753538908
2019-12-02 04:00:00,140.02745674118296,140.02745674118296,-50.02745674118297,-50.02745674118297,283.6417390451376,10.851029665329406
2019-12-02 05:00:00,150.77250371402928,150.77250371402928,-60.77250371402929,-60.77250371402929,299.3957481236153,10.835205760973622
2019-12-02 06:00:00,159.35907003577887,159.35907003577887,-69.35907003577887,-69.35907003577887,325.9112981549573,10.819364068527648
2019-12-02 07:00:00,162.06800455849913,162.06800455849913,-72.06800455849914,-72.06800455849914,8.160048406690407,10.803504615596466
2019-12-02 08:00:00,156.70445999674436,156.70445999674436,-66.70445999674436,-66.70445999674436,45.480656061491175,10.787627429774147
2019-12-02 09:00:00,147.05824611925502,147.05824611925502,-57.058246119255024,-57.058246119255024,67.12790724117133,10.77173253922956
2019-12-02 10:00:00,135.9775896194352,135.9775896194352,-45.9775896194352,-45.9775896194352,80.76996462255767,10.755819971604069
2019-12-02 11:00:00,124.48569483563381,124.48569483563381,-34.485694835633815,-34.485694835633815,91.08303087332092,10.739889754557225
2019-12-02 12:00:00,113.01916096109042,113.01916096109042,-23.019160961090417,-23.019160961090417,100.08310921917297,10.723941916283366
2019-12-02 13:00:00,101.8598942139445,101.8598942139445,-11.859894213944496,-11.859894213944496,108.7941369212237,10.707976484485698
2019-12-02 14:00:00,91.27676375544995,91.27676375544995,-1.2767637554499502,-1.2767637554499502,117.88303037190144,10.691993486885622
2019-12-02 15:00:00,81.48897204152459,81.59390153474114,8.511027958475402,8.406098465258863,127.89017277429463,10.675992951732042
2019-12-02 16:00:00,73.18242741476674,73.23702132861555,16.817572585233265,16.76297867138445,139.28564261446166,10.659974906790012
2019-12-02 17:00:00,66.71382319226964,66.75256628439942,23.28617680773035,23.247433715600586,152.3844910098876,10.643939379828225
2019-12-02 18:00:00,62.72132860496599,62.75377117200181,27.278671395034014,27.246228827998188,167.1159315672055,10.627886399175623
2019-12-02 19:00:00,61.71032497093362,61.74142829042718,28.28967502906638,28.25857170957282,182.79208961993052,10.611815992637275
2019-12-02 20:00:00,63.8272933729396,63.8613068736469,26.1727066270604,26.138693126353097,198.24809529526823,10.595728188058274
2019-12-02 21:00:00,68.7747105153755,68.81753981533575,21.225289484624493,21.182460184664247,212.4377502129957,10.579623013818491
2019-12-02 22:00:00,75.97551037495339,76.04099726686623,14.024489625046611,13.959002733133769,224.90532302437245,10.563500497759378
2019-12-02 23:00:00,84.76998827865629,84.92890543402233,5.230011721343718,5.0710945659776705,235.75044164483774,10.547360667856992
2019-12-03 00:00:00,94.97718566824382,94.97718566824382,-4.977185668243821,-4.977185668243821,245.3623483924988,10.53120355244755
2019-12-03 01:00:00,105.80101683638566,105.80101683638566,-15.801016836385658,-15.801016836385658,254.23706356804024,10.5150291795253
2019-12-03 02:00:00,117.10286310160478,117.10286310160478,-27.10286310160479,-27.10286310160479,262.94443824794524,10.498837577073573
2019-12-03 03:00:00,128.62029076025766,128.62029076025766,-38.620290760257674,-38.620290760257674,272.23580814726597,10.482628773519536
2019-12-03 04:00:00,140.04273370047193,140.04273370047193,-50.042733700471935,-50.042733700471935,283.3743568472553,10.466402796915645
2019-12-03 05:00:00,150.80944944446185,150.80944944446185,-60.80944944446186,-60.80944944446186,299.0510555017874,10.450159675317991
2019-12-03 06:00:00,159.44722078969698,159.44722078969698,-69.447220789697,-69.447220789697,325.49141276791306,10.433899437219225
2019-12-03 07:00:00,162.22408783405044,162.22408783405044,-72.22408783405044,-72.22408783405044,7.925812743453207,10.417622110733646
2019-12-03 08:00:00,156.87545811064524,156.87545811064524,-66.87545811064523,-66.87545811064523,45.5173646377209,10.401327723928262
2019-12-03 09:00:00,147.22092280258983,147.22092280258983,-57.22092280258981,-57.22092280258981,67.22743943047709,10.385016305448517
2019-12-03 10:00:00,136.13471330832277,136.13471330832277,-46.13471330832276,-46.13471330832276,80.86794677835763,10.36868788344509
2019-12-03 11:00:00,124.64144205537453,124.64144205537453,-34.641442055374526,-34.641442055374526,91.16876873383029,10.352342486010457
2019-12-03 12:00:00,113.17635761347466,113.17635761347466,-23.17635761347466,-23.17635761347466,100.15573461725216,10.335980141906475
2019-12-03 13:00:00,102.0202766573585,102.0202766573585,-12.020276657358492,-12.020276657358492,108.853581137552,10.319600879316567
2019-12-03 14:00:00,91.44115727628059,91.44115727628059,-1.4411572762805946,-1.4411572762805946,117.92788910977737,10.303204726478725
2019-12-03 15:00:00,81.65523762510968,81.76204520797059,8.344762374890326,8.237954792029418,127.91682961877086,10.286791712111153
2019-12-03 16:00:00,73.3518483202315,73.40700749639686,16.648151679768503,16.592992503603146,139.28781853504324,10.270361864531878
2019-12-03 17:00:00,66.8809782138648,66.92002790894401,23.119021786135203,23.079972091056,152.3539597587062,10.253915212044376
2019-12-03 18:00:00,62.8788626752947,62.9115219658091,27.121137324705302,27.0884780341909,167.04593853553024,10.23745178342142
2019-12-03 19:00:00,61.84959891359411,61.88088161001459,28.150401086405896,28.11911838998541,182.68298555779404,10.220971607093816
2019-12-03 20:00:00,63.94162965306563,63.97581239470747,26.058370346934367,26.024187605292532,198.10941465941747,10.204474711335934
2019-12-03 21:00:00,68.8619117214827,68.90492992332983,21.13808827851731,21.095070076670172,212.28267387355993,10.187961125142465
2019-12-03 22:00:00,76.03741332105642,76.10318628912668,13.962586678943577,13.89681371087331,224.74365470862605,10.171430876864179
2019-12-03 23:00:00,84.81001088246346,84.9699055199656,5.189989117536547,5.030094480034408,235.58627867297707,10.154883994928241
2019-12-04 00:00:00,95.00155945286389,95.00155945286389,-5.001559452863892,-5.001559452863892,245.19510314662995,10.138320508391189
2019-12-04 01:00:00,105.81329121678928,105.81329121678928,-15.81329121678928,-15.81329121678928,254.062736946238,10.121740445669275
2019-12-04 02:00:00,117.10766506738601,117.10766506738601,-27.10766506738601,-27.10766506738601,262.7558091062234,10.105143835262425
2019-12-04 03:00:00,128.6230846049676,128.6230846049676,-38.62308460496761,-38.62308460496761,272.0210900313478,10.088530706310848
2019-12-04 04:00:00,140.05156182384033,140.05156182384033,-50.05156182384034,-50.05156182384034,283.11375837536764,10.071901087278093
2019-12-04 05:00:00,150.83916096478862,150.83916096478862,-60.839160964788626,-60.839160964788626,298.7131633425437,10.055255006791413
2019-12-04 06:00:00,159.52716001323296,159.52716001323296,-69.52716001323296,-69.52716001323296,325.07240947142213,10.038592493972828
2019-12-04 07:00:00,162.37311602287792,162.37311602287792,-72.37311602287794,-72.37311602287794,7.67812365978466,10.021913577445957
2019-12-04 08:00:00,157.04200856188083,157.04200856188083,-67.04200856188085,-67.04200856188085,45.5395621443879,10.005218285856245
2019-12-04 09:00:00,147.38058881190184,147.38058881190184,-57.38058881190184,-57.38058881190184,67.31534026296345,9.988506648431212
2019-12-04 10:00:00,136.28942733629108,136.28942733629108,-46.28942733629109,-46.28942733629109,80.95638995031737,9.971778693885426
2019-12-04 11:00:00,124.79492489744308,124.79492489744308,-34.79492489744309,-34.79492489744309,91.24628064111761,9.955034450889798
2019-12-04 12:00:00,113.33115163978857,113.33115163978857,-23.331151639788576,-23.331151639788576,100.2209423211055,9.938273948784627
2019-12-04 13:00:00,102.17790663176483,102.17790663176483,-12.177906631764833,-12.177906631764833,108.90610627607964,9.921497216349962
2019-12-04 14:00:00,91.60226491246577,91.60226491246577,-1.6022649124657637,-1.6022649124657637,117.96616177436113,9.904704282329476
2019-12-04 15:00:00,81.81749817651287,81.92620069106445,8.182501823487126,8.073799308935543,127.93721108472795,9.887895176139864
2019-12-04 16:00:00,73.51644546758794,73.57216398199029,16.483554532412064,16.427836018009714,139.28419101182658,9.871069926619384
2019-12-04 17:00:00,67.04240956294687,67.08175922055995,22.95759043705313,22.91824077944005,152.31848271921558,9.854228562635399
2019-12-04 18:00:00,63.029866939333225,63.062736102572316,26.970133060666775,26.937263897427687,166.9723980888507,9.837371113604604
2019-12-04 19:00:00,61.981812013405445,62.01326646617394,28.01818798659455,27.98673353382606,182.57215154001102,9.820497608499863
2019-12-04 20:00:00,64.04873515269878,64.08307765187766,25.95126484730122,25.916922348122338,197.97083330182264,9.803608076268574
2019-12-04 21:00:00,68.94200913858116,68.98520211414476,21.057990861418848,21.01479788585525,212.12918156646518,9.786702546389279
2019-12-04 22:00:00,76.0925072851252,76.1585368029791,13.90749271487481,13.8414631970209,224.58463662464493,9.76978104787122
2019-12-04 23:00:00,84.84366145281703,85.00438671636867,5.156338547182975,4.995613283631327,235.42552811482017,9.752843609767297
2019-12-05 00:00:00,95.0197009641907,95.0197009641907,-5.019700964190701,-5.019700964190701,245.03188088298668,9.735890261639724
2019-12-05 01:00:00,105.81954169172988,105.81954169172988,-15.819541691729887,-15.819541691729887,253.8930221285176,9.718921032592334
2019-12-05 02:00:00,117.1065338024126,117.1065338024126,-27.106533802412603,-27.106533802412603,262.57246284876555,9.701935951699852
2019-12-05 03:00:00,128.6198621935515,128.6198621935515,-38.61986219355151,-38.61986219355151,271.81248416464155,9.684935048644547
2019-12-05 04:00:00,140.05401632653087,140.05401632653087,-50.05401632653088,-50.05401632653088,282.86021304823436,9.667918352581182
2019-12-05 05:00:00,150.8617083434807,150.8617083434807,-60.861708343480686,-60.861708343480686,298.38253211087954,9.650885892668157
2019-12-05 06:00:00,159.59888778646814,159.59888778646814,-69.59888778646814,-69.59888778646814,324.6550688066135,9.633837698711432
2019-12-05 07:00:00,162.5149690757483,162.5149690757483,-72.5149690757483,-72.5149690757483,7.417189688454528,9.616773799851217
2019-12-05 08:00:00,157.20401231527114,157.20401231527114,-67.20401231527113,-67.20401231527113,45.54700945849993,9.599694225398707
2019-12-05 09:00:00,147.53716047942515,147.53716047942515,-57.53716047942516,-57.53716047942516,67.39144227641896,9.582599005159864
2019-12-05 10:00:00,136.441645669724,136.441645669724,-46.44164566972401,-46.44164566972401,81.03519311800108,9.56548816841314
2019-12-05 11:00:00,124.94605073108357,124.94605073108357,-34.94605073108358,-34.94605073108358,91.31550503029018,9.548361744513386
2019-12-05 12:00:00,113.48344368688726,113.48344368688726,-23.483443686887263,-23.483443686887263,100.27869747998164,9.531219763353874
2019-12-05 13:00:00,102.33267937622217,102.33267937622217,-12.332679376222174,-12.332679376222174,108.95169930492614,9.514062254311284
2019-12-05 14:00:00,91.75997884016888,91.75997884016888,-1.7599788401688812,-1.7599788401688812,117.99785625037657,9.49688924675138
2019-12-05 15:00:00,81.97564923099505,82.0862606575148,8.02435076900496,7.9137393424852025,127.95134685736366,9.47970077068021
2019-12-05 16:00:00,73.67611789015011,73.73238885506593,16.323882109849894,16.26761114493407,139.27481180938952,9.462496855536301
2019-12-05 17:00:00,67.19802679368178,67.23766927219707,22.801973206318223,22.76233072780293,152.27813027555226,9.445277530812746
2019-12-05 18:00:00,63.174266160537854,63.20733800093911,26.825733839462146,26.79266199906089,166.89539083037334,9.428042826501041
2019-12-05 19:00:00,62.10690584892986,62.138524149058206,27.893094151070137,27.861475850941794,182.45967026898597,9.410792772167042
2019-12-05 20:00:00,64.14856799127375,64.18306047531645,25.85143200872625,25.816939524683544,197.83243484844516,9.393527397336584
2019-12-05 21:00:00,69.01497747896325,69.05833073466745,20.985022521036758,20.941669265332546,211.97736123351268,9.376246732132131
2019-12-05 22:00:00,76.1407842464907,76.20704008881424,13.859215753509309,13.79295991118576,224.42836338411732,9.358950806155917
2019-12-05 23:00:00,84.87095239065977,85.03235726655751,5.129047609340234,4.967642733442493,235.2682920308422,9.341639648995624
2019-12-06 00:00:00,95.03163485320964,95.03163485320964,-5.031634853209635,-5.031634853209635,244.872792355257,9.324313290886494
2019-12-06 01:00:00,105.81980845558923,105.81980845558923,-15.819808455589223,-15.819808455589223,253.72804206535267,9.306971761478053
2019-12-06 02:00:00,117.09952410791297,117.09952410791297,-27.09952410791297,-27.09952410791297,262.39454246091447,9.289615090405277
2019-12-06 03:00:00,128.61069175948396,128.61069175948396,-38.610691759483956,-38.610691759483956,271.6101706369934,9.272243308001634
2019-12-06 04:00:00,140.05017584208312,140.05017584208312,-50.05017584208312,-50.05017584208312,282.6139790837585,9.254856443938479
2019-12-06 05:00:00,150.87716691850204,150.87716691850204,-60.877166918502034,-60.877166918502034,298.0596069845333,9.237454527999944
2019-12-06 06:00:00,159.66241307500434,159.66241307500434,-69.66241307500434,-69.66241307500434,324.2401753763104,9.220037590508582
2019-12-06 07:00:00,162.64953025233345,162.64953025233345,-72.64953025233345,-72.64953025233345,7.143266788202709,9.202605661284906
2019-12-06 08:00:00,157.36136915186623,157.36136915186623,-67.36136915186623,-67.36136915186623,45.53948414793814,9.185158770123962
2019-12-06 09:00:00,147.69055307522999,147.69055307522999,-57.69055307522998,-57.69055307522998,67.45558615569405,9.16769694746472
2019-12-06 10:00:00,136.59128183196108,136.59128183196108,-46.591281831961076,-46.591281831961076,81.10426103934958,9.150220223102224
2019-12-06 11:00:00,125.09472715426769,125.09472715426769,-35.09472715426769,-35.09472715426769,91.37638508136303,9.132728626977041
2019-12-06 12:00:00,113.63313531759691,113.63313531759691,-23.633135317596913,-23.633135317596913,100.32896938004473,9.11522218952814
2019-12-06 13:00:00,102.48449175016648,102.48449175016648,-12.484491750166482,-12.484491750166482,108.9903508459671,9.097700940710638
2019-12-06 14:00:00,91.9141935676713,91.9141935676713,-1.9141935676713109,-1.9141935676713109,118.02298355147406,9.080164910472377
2019-12-06 15:00:00,82.1295896051768,82.24212078808904,7.870410394823198,7.757879211910954,127.959269058345,9.062614129361464
2019-12-06 16:00:00,73.8307682075912,73.88758374706808,16.169231792408794,16.11241625293193,139.2597342043723,9.045048627343931
2019-12-06 17:00:00,67.34774334758251,67.38767100377055,22.6522566524175,22.612328996229454,152.2329732921362,9.02746843444038
2019-12-06 18:00:00,63.311989046600736,63.34525602943652,26.688010953399264,26.65474397056348,166.81499704925113,9.0098735812644
2019-12-06 19:00:00,62.224825848351855,62.256599807882225,27.77517415164814,27.74340019211777,182.34562381456234,8.992264097840234
2019-12-06 20:00:00,64.2410900316857,64.27572245378283,25.758909968314295,25.724277546217166,197.6943021973458,8.974640014264878
2019-12-06 21:00:00,69.08079510072493,69.12429380687568,20.91920489927507,20.875706193124312,211.82729984575315,8.957001361181028
2019-12-06 22:00:00,76.1822396643386,76.24869099426958,13.817760335661411,13.751309005730425,224.27492814899136,8.9393481687257
2019-12-06 23:00:00,84.8918986689375,85.05382882591543,5.108101331062498,4.9461711740845695,235.1146703717365,8.921680467050464
2019-12-07 00:00:00,95.03738898997746,95.03738898997746,-5.0373889899774555,-5.0373889899774555,244.71794538615816,8.903998286848946
2019-12-07 01:00:00,105.81413472213109,105.81413472213109,-15.814134722131083,-15.814134722131083,253.5679157232792,8.886301658290904
2019-12-07 02:00:00,117.08669364954717,117.08669364954717,-27.086693649547176,-27.086693649547176,262.222185465638,8.868590611553373
2019-12-07 03:00:00,128.59564439550502,128.59564439550502,-38.595644395505026,-38.595644395505026,271.41432177034227,8.850865177439118
2019-12-07 04:00:00,140.04012230123305,140.04012230123305,-50.04012230123307,-50.04012230123307,282.37530309011663,8.833125386201573
2019-12-07 05:00:00,150.88561707167793,150.88561707167793,-60.88561707167792,-60.88561707167792,297.74481663150584,8.815371268032322
2019-12-07 06:00:00,159.71775369982151,159.71775369982151,-69.71775369982153,-69.71775369982153,323.8285142304353,8.797602853839635
2019-12-07 07:00:00,162.7766865186673,162.7766865186673,-72.77668651866732,-72.77668651866732,6.856659944476917,8.779820173833286
2019-12-07 08:00:00,157.5139776380954,157.5139776380954,-67.5139776380954,-67.5139776380954,45.51678237297432,8.76202325837221
2019-12-07 09:00:00,147.8406807322034,147.8406807322034,-57.84068073220339,-57.84068073220339,67.50762153116165,8.744212138324656
