0,Golden,Colorado,-7,39.739,-105.172,1829
Date (MM/DD/YYYY),Time (HH:MM),GHI (W/m^2),DNI (W/m^2),DHI (W/m^2),Dry-bulb (C),Alb
12/18/2019,19:00:00,0,0,0,4.9,0
12/18/2019,20:00:00,0,0,0,4.69,0
12/18/2019,21:00:00,0,0,0,4.24,0
12/18/2019,22:00:00,0,0,0,3.93,0
12/18/2019,23:00:00,0,0,0,4.19,0
12/19/2019,00:00:00,0,0,0,4.22,0
12/19/2019,01:00:00,0,0,0,3.95,0
12/19/2019,02:00:00,0,0,0,4.48,0
12/19/2019,03:00:00,0,0,0,4.09,0
12/19/2019,04:00:00,0,0,0,2.98,0
12/19/2019,05:00:00,0,0,0,3.1,0
12/19/2019,06:00:00,0,0,0,3.53,0
12/19/2019,07:00:00,0,0,0,4.68,0
12/19/2019,08:00:00,13.81,1.43,13.7,5.02,0
12/19/2019,09:00:00,101.35,67.2,86.26,6.43,0
12/19/2019,10:00:00,242.6,195.37,182.85,6.71,0
12/19/2019,11:00:00,311.8,250.98,211.56,4.57,0
12/19/2019,12:00:00,400.14,257.98,286.23,5.9,0
12/19/2019,13:00:00,429.67,331.23,282.96,7.1,0
12/19/2019,14:00:00,335.42,262.84,229.04,7.33,0
12/19/2019,15:00:00,170.52,8.48,167.84,6.79,0
12/19/2019,16:00:00,93.19,21.75,90.2,5.91,0
12/19/2019,17:00:00,13.38,0.42,13.35,4.63,0
12/19/2019,18:00:00,0,0,0,4.69,0
12/19/2019,19:00:00,0,0,0,4.6,0
12/19/2019,20:00:00,0,0,0,4.33,0
12/19/2019,21:00:00,0,0,0,4.3,0
12/19/2019,22:00:00,0,0,0,4.09,0
12/19/2019,23:00:00,0,0,0,3.95,0
12/20/2019,00:00:00,0,0,0,3.56,0
12/20/2019,01:00:00,0,0,0,2.99,0
12/20/2019,02:00:00,0,0,0,2.58,0
12/20/2019,03:00:00,0,0,0,2.67,0
12/20/2019,04:00:00,0,0,0,2.8,0
12/20/2019,05:00:00,0,0,0,2.63,0
12/20/2019,06:00:00,0,0,0,2.64,0
12/20/2019,07:00:00,0.02,0,0.02,2.7,0
12/20/2019,08:00:00,25.47,194.48,11.18,2.82,0
12/20/2019,09:00:00,173.39,756.63,34.62,4.04,0
12/20/2019,10:00:00,326.11,906.47,46.21,6.44,0
12/20/2019,11:00:00,436.68,963.49,52.73,7.12,0
12/20/2019,12:00:00,490.08,951.69,67.29,7.46,0
12/20/2019,13:00:00,482.7,923.73,72.92,8.49,0
12/20/2019,14:00:00,424.47,808.93,105.7,9.53,0
12/20/2019,15:00:00,312.66,519.43,150.19,10.37,0
12/20/2019,16:00:00,97.03,115.86,82.67,9.46,0
12/20/2019,17:00:00,19.17,31.24,16.79,8.61,0
12/20/2019,18:00:00,0,0,0,7.53,0
12/20/2019,19:00:00,0,0,0,7.41,0
12/20/2019,20:00:00,0,0,0,7.75,0
12/20/2019,21:00:00,0,0,0,7.94,0
12/20/2019,22:00:00,0,0,0,8.2,0
12/20/2019,23:00:00,0,0,0,8.99,0
12/21/2019,00:00:00,0,0,0,8.8,0
12/21/2019,01:00:00,0,0,0,9.18,0
12/21/2019,02:00:00,0,0,0,9,0
12/21/2019,03:00:00,0,0,0,8.97,0
12/21/2019,04:00:00,0,0,0,8.51,0
12/21/2019,05:00:00,0,0,0,8.56,0
12/21/2019,06:00:00,0,0,0,8.8,0
12/21/2019,07:00:00,0,0,0,8.72,0
12/21/2019,08:00:00,49.82,198.4,34.98,8.01,0
12/21/2019,09:00:00,209.96,538.7,119.93,9.99,0
12/21/2019,10:00:00,411.02,669.85,206.07,12.68,0
12/21/2019,11:00:00,468.61,615.95,221.53,13.33,0
12/21/2019,12:00:00,499.64,811.27,139.34,13.32,0
12/21/2019,13:00:00,499.43,877.11,110.96,15.57,0
12/21/2019,14:00:00,437.68,879.6,90.53,16.24,0
12/21/2019,15:00:00,315.17,808.15,71,16.33,0
12/21/2019,16:00:00,152.6,624.23,43.62,15.64,0
12/21/2019,17:00:00,15.87,63.53,10.6,13.84,0
12/21/2019,18:00:00,0,0,0,10.74,0
12/21/2019,19:00:00,0,0,0,9.95,0
12/21/2019,20:00:00,0,0,0,9.22,0
12/21/2019,21:00:00,0,0,0,9.13,0
12/21/2019,22:00:00,0,0,0,9.36,0
12/21/2019,23:00:00,0,0,0,9.24,0
12/22/2019,00:00:00,0,0,0,10.76,0
12/22/2019,01:00:00,0,0,0,11.73,0
12/22/2019,02:00:00,0,0,0,12.85,0
12/22/2019,03:00:00,0,0,0,13.04,0
12/22/2019,04:00:00,0,0,0,13.44,0
12/22/2019,05:00:00,0,0,0,12.05,0
12/22/2019,06:00:00,0,0,0,11.91,0
12/22/2019,07:00:00,0,0,0,12.33,0
12/22/2019,08:00:00,17.32,2.99,17.08,12.21,0
12/22/2019,09:00:00,115.44,27.38,109.43,11.7,0
12/22/2019,10:00:00,297.17,286.14,210.51,13.9,0
12/22/2019,11:00:00,417.58,339.09,283.85,16.3,0
12/22/2019,12:00:00,493.71,445.41,296.83,18.21,0
12/22/2019,13:00:00,551.45,599.3,286.32,18.19,0
12/22/2019,14:00:00,325.68,203.15,242.07,17.31,0
12/22/2019,15:00:00,189.4,61.81,171.29,16.6,0
12/22/2019,16:00:00,76.19,6.82,74.6,15.55,0
12/22/2019,17:00:00,10.5,0.25,10.48,13.84,0
12/22/2019,18:00:00,0,0,0,11.96,0
12/22/2019,19:00:00,0,0,0,12.14,0
12/22/2019,20:00:00,0,0,0,12.01,0
12/22/2019,21:00:00,0,0,0,11.28,0
12/22/2019,22:00:00,0,0,0,10.79,0
12/22/2019,23:00:00,0,0,0,10.75,0
12/23/2019,00:00:00,0,0,0,10.57,0
12/23/2019,01:00:00,0,0,0,10.17,0
12/23/2019,02:00:00,0,0,0,10.08,0
12/23/2019,03:00:00,0,0,0,10.34,0
12/23/2019,04:00:00,0,0,0,10.37,0
12/23/2019,05:00:00,0,0,0,10.22,0
12/23/2019,06:00:00,0,0,0,9.4,0
12/23/2019,07:00:00,0,0,0,9.64,0
12/23/2019,08:00:00,8.11,0.97,8.04,9.93,0
12/23/2019,09:00:00,65.8,0.15,65.78,10.41,0
12/23/2019,10:00:00,136.86,5.27,135.19,11.19,0
12/23/2019,11:00:00,218.93,4.02,217.38,13.09,0
12/23/2019,12:00:00,226.16,0.78,225.81,12.53,0
12/23/2019,13:00:00,378.83,212.98,285.33,13.95,0
12/23/2019,14:00:00,322.55,208.84,237.36,14.59,0
12/23/2019,15:00:00,235.28,107.34,202.49,14.52,0
12/23/2019,16:00:00,93.58,0.09,93.56,12.26,0
12/23/2019,17:00:00,10.34,0.48,10.31,9.94,0
12/23/2019,18:00:00,0,0,0,9.8,0
12/23/2019,19:00:00,0,0,0,8.81,0
12/23/2019,20:00:00,0,0,0,8.73,0
12/23/2019,21:00:00,0,0,0,8.03,0
12/23/2019,22:00:00,0,0,0,7.51,0
12/23/2019,23:00:00,0,0,0,7.68,0
12/24/2019,00:00:00,0,0,0,7.65,0
12/24/2019,01:00:00,0,0,0,6.9,0
12/24/2019,02:00:00,0,0,0,6.6,0
12/24/2019,03:00:00,0,0,0,6.51,0
12/24/2019,04:00:00,0,0,0,6.3,0
12/24/2019,05:00:00,0,0,0,5.95,0
12/24/2019,06:00:00,0,0,0,5.49,0
12/24/2019,07:00:00,0,0,0,5.89,0
12/24/2019,08:00:00,8.93,1.27,8.84,6.55,0
12/24/2019,09:00:00,73.04,0.85,72.88,7.34,0
12/24/2019,10:00:00,125.18,1.14,124.89,7.54,0
12/24/2019,11:00:00,188.48,75.57,156.88,8.53,0
12/24/2019,12:00:00,342.13,356.33,182.72,10.08,0
12/24/2019,13:00:00,322.12,265.36,202.95,10.14,0
12/24/2019,14:00:00,254.86,97.67,217.85,9.9,0
12/24/2019,15:00:00,298.08,593.99,118.11,9.88,0
12/24/2019,16:00:00,173.04,672.72,50.74,10.15,0
12/24/2019,17:00:00,17.46,96.8,9.1,8.51,0
12/24/2019,18:00:00,0,0,0,6.32,0
12/24/2019,19:00:00,0,0,0,4.47,0
12/24/2019,20:00:00,0,0,0,3.94,0
12/24/2019,21:00:00,0,0,0,4.28,0
12/24/2019,22:00:00,0,0,0,4.99,0
12/24/2019,23:00:00,0,0,0,4.46,0
12/25/2019,00:00:00,0,0,0,5.01,0
12/25/2019,01:00:00,0,0,0,3.39,0
12/25/2019,02:00:00,0,0,0,2.48,0
12/25/2019,03:00:00,0,0,0,2.01,0
12/25/2019,04:00:00,0,0,0,1.91,0
12/25/2019,05:00:00,0,0,0,2.5,0
12/25/2019,06:00:00,0,0,0,2.37,0
12/25/2019,07:00:00,0,0,0,2.03,0
12/25/2019,08:00:00,26.52,145.96,15.56,2.34,0
12/25/2019,09:00:00,141.53,399.13,77.44,3.97,0
12/25/2019,10:00:00,372.25,868.78,107,7.32,0
12/25/2019,11:00:00,427.74,934.12,57.55,9.81,0
12/25/2019,12:00:00,491.04,963.68,63.07,9.55,0
12/25/2019,13:00:00,390.77,398.59,213.06,9.78,0
12/25/2019,14:00:00,226.59,172.84,153.44,8.53,0
12/25/2019,15:00:00,104.17,54.59,89.8,5.68,0
12/25/2019,16:00:00,52.15,8.78,50.22,4.8,0
12/25/2019,17:00:00,18.93,7.91,18.36,5.14,0
12/25/2019,18:00:00,0,0,0,5.29,0
12/25/2019,19:00:00,0,0,0,4.05,0
12/25/2019,20:00:00,0,0,0,3.33,0
12/25/2019,21:00:00,0,0,0,2.29,0
12/25/2019,22:00:00,0,0,0,1.45,0
12/25/2019,23:00:00,0,0,0,0.63,0
12/26/2019,00:00:00,0,0,0,0.12,0
12/26/2019,01:00:00,0,0,0,-0.04,0
12/26/2019,02:00:00,0,0,0,-0.44,0
12/26/2019,03:00:00,0,0,0,-0.73,0
12/26/2019,04:00:00,0,0,0,-1.29,0
12/26/2019,05:00:00,0,0,0,-1.52,0
12/26/2019,06:00:00,0,0,0,-1.6,0
12/26/2019,07:00:00,0,0,0,-1.34,0
12/26/2019,08:00:00,20.08,115.42,11.15,-1.56,0
12/26/2019,09:00:00,162.97,707.86,36.67,-2.36,0
12/26/2019,10:00:00,316.8,875.54,50.33,-0.52,0
12/26/2019,11:00:00,430.52,937.46,59.21,-0.11,0
12/26/2019,12:00:00,489.4,957.4,63.89,0.49,0
12/26/2019,13:00:00,490.46,959.12,63.26,1.23,0
12/26/2019,14:00:00,432.64,933.43,59.98,1.14,0
12/26/2019,15:00:00,319.04,862.81,52.33,1.1,0
12/26/2019,16:00:00,164.76,676.84,38.82,0.23,0
12/26/2019,17:00:00,17.66,79.9,10.58,-0.86,0
12/26/2019,18:00:00,0,0,0,-2.04,0
12/26/2019,19:00:00,0,0,0,-2.61,0
12/26/2019,20:00:00,0,0,0,-2.61,0
12/26/2019,21:00:00,0,0,0,-2.83,0
12/26/2019,22:00:00,0,0,0,-2.54,0
12/26/2019,23:00:00,0,0,0,-3.08,0
12/27/2019,00:00:00,0,0,0,-3.44,0
12/27/2019,01:00:00,0,0,0,-3.44,0
12/27/2019,02:00:00,0,0,0,-3.65,0
12/27/2019,03:00:00,0,0,0,-4.8,0
12/27/2019,04:00:00,0,0,0,-5.01,0
12/27/2019,05:00:00,0,0,0,-4.95,0
12/27/2019,06:00:00,0,0,0,-4.98,0
12/27/2019,07:00:00,0,0,0,-4.8,0
12/27/2019,08:00:00,16.38,58.34,12.28,-4.21,0
12/27/2019,09:00:00,171.34,431.09,97.69,-3.14,0
12/27/2019,10:00:00,240.37,480.98,103.87,-1.02,0
12/27/2019,11:00:00,272.78,86.16,236.96,-1.38,0
12/27/2019,12:00:00,417.92,475.26,204.46,-0.71,0
12/27/2019,13:00:00,479.67,774.34,133.9,0.4,0
12/27/2019,14:00:00,421.5,811.06,96.85,1.03,0
12/27/2019,15:00:00,257.52,563.64,75.52,1.15,0
12/27/2019,16:00:00,103.03,200.76,63.47,-0.47,0
12/27/2019,17:00:00,9.92,0.93,9.85,-1.91,0
12/27/2019,18:00:00,0,0,0,-2.89,0
12/27/2019,19:00:00,0,0,0,-3.19,0
12/27/2019,20:00:00,0,0,0,-3.33,0
12/27/2019,21:00:00,0,0,0,-3.24,0
12/27/2019,22:00:00,0,0,0,-3.31,0
12/27/2019,23:00:00,0,0,0,-3.59,0
12/28/2019,00:00:00,0,0,0,-3.64,0
12/28/2019,01:00:00,0,0,0,-3.51,0
12/28/2019,02:00:00,0,0,0,-3.51,0
12/28/2019,03:00:00,0,0,0,-3.39,0
12/28/2019,04:00:00,0,0,0,-3.52,0
12/28/2019,05:00:00,0,0,0,-3.73,0
12/28/2019,06:00:00,0,0,0,-3.8,0
12/28/2019,07:00:00,0,0,0,-4.57,0
12/28/2019,08:00:00,10.48,1.5,10.38,-4.91,0
12/28/2019,09:00:00,68.7,0.45,68.64,-4.76,0
12/28/2019,10:00:00,144.53,0.01,144.52,-4.42,0
12/28/2019,11:00:00,228.43,0,228.43,-3.95,0
12/28/2019,12:00:00,183.88,0.16,183.81,-4.09,0
12/28/2019,13:00:00,167.27,0.15,167.2,-5.09,0
12/28/2019,14:00:00,191.84,0.39,191.68,-5.72,0
12/28/2019,15:00:00,118.98,0.01,118.98,-6.18,0
12/28/2019,16:00:00,76.02,0.06,76.01,-6.06,0
12/28/2019,17:00:00,8.04,1.03,7.97,-6.09,0
12/28/2019,18:00:00,0,0,0,-6.07,0
12/28/2019,19:00:00,0,0,0,-6.21,0
12/28/2019,20:00:00,0,0,0,-6.73,0
12/28/2019,21:00:00,0,0,0,-6.66,0
12/28/2019,22:00:00,0,0,0,-7.23,0
12/28/2019,23:00:00,0,0,0,-7.83,0
12/29/2019,00:00:00,0,0,0,-8.08,0
12/29/2019,01:00:00,0,0,0,-8.09,0
12/29/2019,02:00:00,0,0,0,-8.09,0
12/29/2019,03:00:00,0,0,0,-7.76,0
12/29/2019,04:00:00,0,0,0,-7.88,0
12/29/2019,05:00:00,0,0,0,-7.53,0
12/29/2019,06:00:00,0,0,0,-6.96,0
12/29/2019,07:00:00,0,0,0,-6.36,0
12/29/2019,08:00:00,28.89,92.31,22.15,-6.11,0
12/29/2019,09:00:00,144.48,401.02,68.4,-5.68,0
12/29/2019,10:00:00,321.84,846.66,63.89,-4.41,0
12/29/2019,11:00:00,478.66,913.33,116.77,-2.95,0
12/29/2019,12:00:00,504.52,958.94,76.8,-4.2,0
12/29/2019,13:00:00,504.19,971.38,68.83,-2.87,0
12/29/2019,14:00:00,446.77,948.86,64.27,-1.98,0
12/29/2019,15:00:00,334.27,886.54,56.04,-1.05,0
12/29/2019,16:00:00,182.53,755.45,40.13,-1.7,0
12/29/2019,17:00:00,24.78,138.76,12.12,-3.6,0
12/29/2019,18:00:00,0,0,0,-4.62,0
12/29/2019,19:00:00,0,0,0,-4.97,0
12/29/2019,20:00:00,0,0,0,-4.86,0
12/29/2019,21:00:00,0,0,0,-4.98,0
12/29/2019,22:00:00,0,0,0,-5.14,0
12/29/2019,23:00:00,0,0,0,-5.1,0
12/30/2019,00:00:00,0,0,0,-5.32,0
12/30/2019,01:00:00,0,0,0,-5.37,0
12/30/2019,02:00:00,0,0,0,-5.27,0
12/30/2019,03:00:00,0,0,0,-5.44,0
12/30/2019,04:00:00,0,0,0,-5.34,0
12/30/2019,05:00:00,0,0,0,-5.15,0
12/30/2019,06:00:00,0,0,0,-4.99,0
12/30/2019,07:00:00,0,0,0,-4.92,0
12/30/2019,08:00:00,20.27,158.1,9.63,-5.01,0
12/30/2019,09:00:00,164.74,745.52,33.45,-3.95,0
12/30/2019,10:00:00,324.87,914.57,47.25,-1.31,0
12/30/2019,11:00:00,442.1,976.34,54.59,-0.51,0
12/30/2019,12:00:00,506.8,1007.39,56.74,0.49,0
12/30/2019,13:00:00,509.54,1009.06,56.1,0.65,0
12/30/2019,14:00:00,452.68,984.31,54.42,0.61,0
12/30/2019,15:00:00,339.44,922.31,48.25,0.36,0
12/30/2019,16:00:00,184.67,781.14,35.86,-0.22,0
12/30/2019,17:00:00,23.74,145.79,10.22,-1.55,0
12/30/2019,18:00:00,0,0,0,-3.95,0
12/30/2019,19:00:00,0,0,0,-4.53,0
12/30/2019,20:00:00,0,0,0,-4.4,0
12/30/2019,21:00:00,0,0,0,-4.02,0
12/30/2019,22:00:00,0,0,0,-3.62,0
12/30/2019,23:00:00,0,0,0,-2.81,0
12/31/2019,00:00:00,0,0,0,-2.52,0
12/31/2019,01:00:00,0,0,0,-2.68,0
12/31/2019,02:00:00,0,0,0,-2.51,0
12/31/2019,03:00:00,0,0,0,-2.28,0
12/31/2019,04:00:00,0,0,0,-1.95,0
12/31/2019,05:00:00,0,0,0,-1.72,0
12/31/2019,06:00:00,0,0,0,-1.53,0
12/31/2019,07:00:00,0,0,0,-0.88,0
12/31/2019,08:00:00,21.41,163.9,10.41,-0.27,0
12/31/2019,09:00:00,169.64,759.21,36.44,1.69,0
12/31/2019,10:00:00,331.72,930.38,49.21,3.89,0
12/31/2019,11:00:00,451.03,991.99,56.79,6.09,0
12/31/2019,12:00:00,513.96,1015.53,59.39,7.23,0
12/31/2019,13:00:00,516.44,1015.37,58.88,5.97,0
12/31/2019,14:00:00,458.33,990.65,55.97,5.79,0
12/31/2019,15:00:00,349.12,933.47,52.56,6.47,0
12/31/2019,16:00:00,148.3,523.16,35.85,6.85,0
12/31/2019,17:00:00,13.36,49.76,9.46,5.19,0
12/31/2019,18:00:00,0,0,0,5.08,0
12/31/2019,19:00:00,0,0,0,6.21,0
12/31/2019,20:00:00,0,0,0,6.78,0
12/31/2019,21:00:00,0,0,0,5.94,0
12/31/2019,22:00:00,0,0,0,5.57,0
12/31/2019,23:00:00,0,0,0,5.52,0
01/01/2020, 00:00:00,0,0,0,6.63,0
01/01/2020, 01:00:00,0,0,0,7.51,0
01/01/2020, 02:00:00,0,0,0,7.1,0
01/01/2020, 03:00:00,0,0,0,7.56,0
01/01/2020, 04:00:00,0,0,0,7.5,0
01/01/2020, 05:00:00,0,0,0,8.04,0
01/01/2020, 06:00:00,0,0,0,8.11,0
01/01/2020, 07:00:00,0,0,0,8.13,0
01/01/2020, 08:00:00,7.97,2.4,7.84,6.9,0
01/01/2020, 09:00:00,49.58,43.17,40,9.37,0
01/01/2020, 10:00:00,259.02,511.88,94.07,10.04,0
01/01/2020, 11:00:00,159.15,28.55,148.87,9.91,0
01/01/2020, 12:00:00,154.33,0.11,154.28,7.62,0
01/01/2020, 13:00:00,155.67,6.29,152.84,8.22,0
01/01/2020, 14:00:00,354.36,535.04,141.66,9.07,0
01/01/2020, 15:00:00,310.57,722.89,85.68,9.64,0
01/01/2020, 16:00:00,184.28,742.8,36.45,8.16,0
01/01/2020, 17:00:00,16.32,64.61,9.85,6.35,0
01/01/2020, 18:00:00,0,0,0,5.16,0
01/01/2020, 19:00:00,0,0,0,3.74,0
01/01/2020, 20:00:00,0,0,0,3.89,0
01/01/2020, 21:00:00,0,0,0,4.44,0
01/01/2020, 22:00:00,0,0,0,4.33,0
01/01/2020, 23:00:00,0,0,0,3.94,0
01/02/2020, 00:00:00,0,0,0,3.55,0
01/02/2020, 01:00:00,0,0,0,3.68,0
01/02/2020, 02:00:00,0,0,0,2.84,0
01/02/2020, 03:00:00,0,0,0,2.1,0
01/02/2020, 04:00:00,0,0,0,2.17,0
01/02/2020, 05:00:00,0,0,0,1.38,0
01/02/2020, 06:00:00,0,0,0,0.94,0
01/02/2020, 07:00:00,0,0,0,0.83,0
01/02/2020, 08:00:00,6.75,1.26,6.67,0.58,0
01/02/2020, 09:00:00,54.83,110,29.37,0.46,0
01/02/2020, 10:00:00,331.42,885.93,61.77,3.01,0
01/02/2020, 11:00:00,442.41,957.2,60.79,4.92,0
01/02/2020, 12:00:00,500.86,978.15,60.96,5.23,0
01/02/2020, 13:00:00,508.25,974.63,66.24,5.72,0
01/02/2020, 14:00:00,457.99,939.15,72.59,5.85,0
01/02/2020, 15:00:00,349.41,832.53,78.74,5.8,0
01/02/2020, 16:00:00,194.07,769.61,42.76,4.62,0
01/02/2020, 17:00:00,25.63,121.3,13.13,2.99,0
01/02/2020, 18:00:00,0.06,0,0.06,1.75,0
01/02/2020, 19:00:00,0,0,0,1.86,0
01/02/2020, 20:00:00,0,0,0,1.34,0
01/02/2020, 21:00:00,0,0,0,0.76,0
01/02/2020, 22:00:00,0,0,0,1.01,0
01/02/2020, 23:00:00,0,0,0,0.64,0
01/03/2020, 00:00:00,0,0,0,0.15,0
01/03/2020, 01:00:00,0,0,0,0,0
01/03/2020, 02:00:00,0,0,0,-0.34,0
01/03/2020, 03:00:00,0,0,0,-0.18,0
01/03/2020, 04:00:00,0,0,0,0.2,0
01/03/2020, 05:00:00,0,0,0,0.27,0
01/03/2020, 06:00:00,0,0,0,0.26,0
01/03/2020, 07:00:00,0,0,0,0.41,0
01/03/2020, 08:00:00,19.31,154.87,8.97,0.5,0
01/03/2020, 09:00:00,170.54,737.56,41.03,2.06,0
01/03/2020, 10:00:00,325.08,796.8,83.33,3.75,0
01/03/2020, 11:00:00,412.23,816.32,85.02,4.87,0
01/03/2020, 12:00:00,494.82,957.08,62.9,5.94,0
01/03/2020, 13:00:00,505.18,991.19,54.06,6.81,0
01/03/2020, 14:00:00,451.89,976.95,49.7,7.38,0
01/03/2020, 15:00:00,344.09,922.95,44.97,7.32,0
01/03/2020, 16:00:00,165.66,654.49,32.37,6.52,0
01/03/2020, 17:00:00,29.9,191.55,11.09,5.84,0
01/03/2020, 18:00:00,0.06,0,0.06,4.99,0
01/03/2020, 19:00:00,0,0,0,5.08,0
01/03/2020, 20:00:00,0,0,0,5.2,0
01/03/2020, 21:00:00,0,0,0,5.21,0
01/03/2020, 22:00:00,0,0,0,5.57,0
01/03/2020, 23:00:00,0,0,0,5.75,0
01/04/2020, 00:00:00,0,0,0,5.8,0
01/04/2020, 01:00:00,0,0,0,6.16,0
01/04/2020, 02:00:00,0,0,0,6.62,0
01/04/2020, 03:00:00,0,0,0,7.26,0
01/04/2020, 04:00:00,0,0,0,8,0
01/04/2020, 05:00:00,0,0,0,8.58,0
01/04/2020, 06:00:00,0,0,0,7.45,0
01/04/2020, 07:00:00,0,0,0,8.13,0
01/04/2020, 08:00:00,18.98,63.32,15.8,8.62,0
01/04/2020, 09:00:00,122.36,307.77,62.4,9.45,0
01/04/2020, 10:00:00,342.26,677.91,134.35,11.93,0
01/04/2020, 11:00:00,460.72,775.07,152.94,13.36,0
01/04/2020, 12:00:00,417.65,369.06,250.44,13.03,0
01/04/2020, 13:00:00,388.67,461.21,178.5,13.87,0
01/04/2020, 14:00:00,453.41,808.49,118.89,14.53,0
01/04/2020, 15:00:00,294.53,590.1,107.55,14.31,0
01/04/2020, 16:00:00,208.37,711.43,64.26,14.39,0
01/04/2020, 17:00:00,44.74,213.42,23.42,13.27,0
01/04/2020, 18:00:00,0.02,0,0.02,12.53,0
01/04/2020, 19:00:00,0,0,0,13.47,0
01/04/2020, 20:00:00,0,0,0,11.8,0
01/04/2020, 21:00:00,0,0,0,10.17,0
01/04/2020, 22:00:00,0,0,0,8.89,0
01/04/2020, 23:00:00,0,0,0,8.57,0
01/05/2020, 00:00:00,0,0,0,7.83,0
01/05/2020, 01:00:00,0,0,0,7.47,0
01/05/2020, 02:00:00,0,0,0,7.05,0
01/05/2020, 03:00:00,0,0,0,6.55,0
01/05/2020, 04:00:00,0,0,0,5.99,0
01/05/2020, 05:00:00,0,0,0,4.46,0
01/05/2020, 06:00:00,0,0,0,3.41,0
01/05/2020, 07:00:00,0,0,0,2.74,0
01/05/2020, 08:00:00,19.17,170.43,7.87,-0.37,0
01/05/2020, 09:00:00,165.96,770.6,30.67,0.54,0
01/05/2020, 10:00:00,334.62,920.38,53.1,1.39,0
01/05/2020, 11:00:00,490.69,976.92,98.55,2.25,0
01/05/2020, 12:00:00,541.84,970.28,101.47,3.22,0
01/05/2020, 13:00:00,514.7,984.44,63.12,2.98,0
01/05/2020, 14:00:00,374.9,525.57,154.66,2.85,0
01/05/2020, 15:00:00,344.95,827.85,73.7,2.71,0
01/05/2020, 16:00:00,199.61,791.59,37.93,2.07,0
01/05/2020, 17:00:00,33.05,203.01,12.46,0.77,0
01/05/2020, 18:00:00,0.02,0,0.02,-0.42,0
01/05/2020, 19:00:00,0,0,0,-1.42,0
01/05/2020, 20:00:00,0,0,0,-2.41,0
01/05/2020, 21:00:00,0,0,0,-1.97,0
01/05/2020, 22:00:00,0,0,0,-2.98,0
01/05/2020, 23:00:00,0,0,0,-1.79,0
01/06/2020, 00:00:00,0,0,0,1.04,0
01/06/2020, 01:00:00,0,0,0,0.95,0
01/06/2020, 02:00:00,0,0,0,0.53,0
01/06/2020, 03:00:00,0,0,0,0.02,0
01/06/2020, 04:00:00,0,0,0,-0.31,0
01/06/2020, 05:00:00,0,0,0,-0.83,0
01/06/2020, 06:00:00,0,0,0,-1.47,0
01/06/2020, 07:00:00,0,0,0,-0.9,0
01/06/2020, 08:00:00,28.87,128.2,19.92,-0.16,0
01/06/2020, 09:00:00,130.41,375.52,74.17,0.3,0
01/06/2020, 10:00:00,282.92,694.19,61.02,1.07,0
01/06/2020, 11:00:00,447.79,960.68,60.89,2.41,0
01/06/2020, 12:00:00,511.36,929.85,88.21,2.99,0
01/06/2020, 13:00:00,521.89,999.53,61.49,3.46,0
01/06/2020, 14:00:00,467.51,981.98,56.89,3.23,0
01/06/2020, 15:00:00,358.43,931.26,50.16,3.52,0
01/06/2020, 16:00:00,206.74,819.57,37.6,3.84,0
01/06/2020, 17:00:00,36.95,212.71,14.91,3.07,0
01/06/2020, 18:00:00,0.21,0,0.21,2.59,0
01/06/2020, 19:00:00,0,0,0,2.73,0
01/06/2020, 20:00:00,0,0,0,2.94,0
01/06/2020, 21:00:00,0,0,0,3.15,0
01/06/2020, 22:00:00,0,0,0,3.59,0
01/06/2020, 23:00:00,0,0,0,4.18,0
01/07/2020, 00:00:00,0,0,0,4.83,0
01/07/2020, 01:00:00,0,0,0,5.05,0
01/07/2020, 02:00:00,0,0,0,5.89,0
01/07/2020, 03:00:00,0,0,0,6.34,0
01/07/2020, 04:00:00,0,0,0,6.55,0
01/07/2020, 05:00:00,0,0,0,6.31,0
01/07/2020, 06:00:00,0,0,0,6.14,0
01/07/2020, 07:00:00,0,0,0,6.09,0
01/07/2020, 08:00:00,22.72,157.94,12.02,5.44,0
01/07/2020, 09:00:00,168.85,738.85,38.04,6.63,0
01/07/2020, 10:00:00,341.93,906.01,63.15,8.23,0
01/07/2020, 11:00:00,456.2,973.01,63.03,8.59,0
01/07/2020, 12:00:00,521.7,1001.6,63.89,9.83,0
01/07/2020, 13:00:00,478.94,739.67,135.82,10.62,0
01/07/2020, 14:00:00,531.17,879.31,163.5,11.6,0
01/07/2020, 15:00:00,372.34,932.04,61.32,12,0
01/07/2020, 16:00:00,207.86,806.45,39.08,11.61,0
01/07/2020, 17:00:00,37.68,226.49,13.96,10.37,0
01/07/2020, 18:00:00,0.05,0,0.05,9.5,0
01/07/2020, 19:00:00,0,0,0,9.05,0
01/07/2020, 20:00:00,0,0,0,8.43,0
01/07/2020, 21:00:00,0,0,0,7.35,0
01/07/2020, 22:00:00,0,0,0,7.02,0
01/07/2020, 23:00:00,0,0,0,5.88,0
01/08/2020, 00:00:00,0,0,0,5.48,0
01/08/2020, 01:00:00,0,0,0,4.93,0
01/08/2020, 02:00:00,0,0,0,4.38,0
01/08/2020, 03:00:00,0,0,0,4.31,0
01/08/2020, 04:00:00,0,0,0,3.66,0
01/08/2020, 05:00:00,0,0,0,3.61,0
01/08/2020, 06:00:00,0,0,0,3.09,0
01/08/2020, 07:00:00,0,0,0,3.28,0
01/08/2020, 08:00:00,8.97,41.64,6.92,3.03,0
