0,Golden,Colorado,-7,39.739,-105.172,0
Date (MM/DD/YYYY),Time (HH:MM),nothing,GHI (W/m^2),DNI (W/m^2),DHI (W/m^2),temp_air,Windspeed (m/s),Avg Pressure [mBar],Avg Zenith Angle [degrees],Avg Azimuth Angle [degrees],Air pressure (Pa)
02/06/2020, 13:00:00,13.00,433.56,84.78,385.77,1.50,10.23,800.86,55.58,184.44,80085.83
02/06/2020, 14:00:00,14.00,362.59,36.74,342.78,1.75,11.23,800.07,58.14,201.40,80006.67
02/06/2020, 15:00:00,15.00,335.93,61.86,308.79,1.63,13.01,799.84,63.72,216.65,79984.00
02/06/2020, 16:00:00,16.00,262.23,191.59,203.56,2.33,6.14,800.93,71.58,229.75,80093.00
02/06/2020, 17:00:00,17.00,104.60,64.94,90.73,0.95,3.11,801.89,81.01,241.01,80189.33
02/06/2020, 18:00:00,18.00,3.04,0.38,3.02,-0.14,2.79,802.96,91.43,250.97,80296.08
02/06/2020, 19:00:00,19.00,0.00,0.00,0.00,-0.84,2.36,803.60,102.72,260.27,80360.42
02/06/2020, 20:00:00,20.00,0.00,0.00,0.00,-2.12,1.85,804.17,114.18,269.60,80417.08
02/06/2020, 21:00:00,21.00,0.00,0.00,0.00,-2.46,2.31,804.54,125.64,279.82,80454.17
02/06/2020, 22:00:00,22.00,0.00,0.00,0.00,-2.94,3.04,804.96,136.69,292.35,80495.75
02/06/2020, 23:00:00,23.00,0.00,0.00,0.00,-5.06,3.34,806.29,146.55,309.63,80628.58
02/07/2020, 00:00:00,0.00,0.00,0.00,0.00,-5.56,1.35,806.97,153.58,335.30,80696.92
02/07/2020, 01:00:00,1.00,0.00,0.00,0.00,-5.52,2.14,807.44,155.19,98.68,80744.33
02/07/2020, 02:00:00,2.00,0.00,0.00,0.00,-5.66,2.40,807.44,150.49,38.92,80743.92
02/07/2020, 03:00:00,3.00,0.00,0.00,0.00,-5.74,2.20,807.43,141.73,59.89,80742.92
02/07/2020, 04:00:00,4.00,0.00,0.00,0.00,-5.80,1.66,807.38,131.12,74.33,80738.08
02/07/2020, 05:00:00,5.00,0.00,0.00,0.00,-5.96,1.86,807.12,119.79,85.44,80712.33
02/07/2020, 06:00:00,6.00,0.00,0.00,0.00,-5.93,2.14,807.17,108.26,95.07,80717.17
02/07/2020, 07:00:00,7.00,0.09,0.00,0.09,-6.04,2.03,807.45,96.88,104.28,80744.75
02/07/2020, 08:00:00,8.00,10.54,1.64,10.42,-6.09,1.82,807.77,85.85,113.82,80776.83
02/07/2020, 09:00:00,9.00,60.06,0.26,60.00,-5.89,1.87,808.35,75.91,124.35,80834.50
02/07/2020, 10:00:00,10.00,127.29,0.12,127.24,-5.55,2.59,808.85,67.16,136.49,80885.08
02/07/2020, 11:00:00,11.00,154.04,0.14,153.97,-5.20,2.33,809.57,60.31,150.71,80957.42
02/07/2020, 12:00:00,12.00,215.63,0.05,215.60,-4.63,1.76,809.61,56.14,166.99,80961.33
02/07/2020, 13:00:00,13.00,257.82,0.00,257.82,-4.28,1.46,809.38,55.27,184.45,80937.75
02/07/2020, 14:00:00,14.00,281.75,0.08,281.71,-4.10,2.61,808.89,57.84,201.49,80889.42
02/07/2020, 15:00:00,15.00,185.55,0.02,185.55,-3.68,1.55,808.99,63.44,216.80,80899.25
02/07/2020, 16:00:00,16.00,61.67,0.28,61.59,-3.95,1.87,809.44,71.33,229.94,80943.58
02/07/2020, 17:00:00,17.00,23.34,0.44,23.29,-4.04,0.00,810.08,80.77,241.22,81007.50
02/07/2020, 18:00:00,18.00,0.76,2.44,0.70,-4.38,0.00,810.80,91.21,251.20,81080.25
02/07/2020, 19:00:00,19.00,0.00,0.00,0.00,-4.40,0.00,811.65,102.51,260.52,81164.92
02/07/2020, 20:00:00,20.00,0.00,0.00,0.00,-4.32,0.00,812.19,113.98,269.87,81219.25
02/07/2020, 21:00:00,21.00,0.00,0.00,0.00,-4.23,0.00,812.46,125.44,280.11,81246.00
02/07/2020, 22:00:00,22.00,0.00,0.00,0.00,-4.64,0.00,812.16,136.47,292.66,81216.08
02/07/2020, 23:00:00,23.00,0.00,0.00,0.00,-5.11,0.00,812.06,146.30,309.95,81206.00
02/08/2020, 00:00:00,0.00,0.00,0.00,0.00,-4.92,0.00,812.01,153.29,335.51,81200.67
02/08/2020, 01:00:00,1.00,0.00,0.00,0.00,-3.61,0.00,811.14,154.88,98.57,81113.92
02/08/2020, 02:00:00,2.00,0.00,0.00,0.00,-5.21,0.00,810.47,150.23,38.59,81047.25
02/08/2020, 03:00:00,3.00,0.00,0.00,0.00,-5.18,0.00,810.15,141.51,59.52,81014.92
02/08/2020, 04:00:00,4.00,0.00,0.00,0.00,-4.00,0.00,809.63,130.93,74.00,80963.17
02/08/2020, 05:00:00,5.00,0.00,0.00,0.00,-3.93,0.00,809.36,119.60,85.15,80935.83
02/08/2020, 06:00:00,6.00,0.00,0.00,0.00,-4.04,0.00,809.08,108.08,94.80,80908.17
02/08/2020, 07:00:00,7.00,0.45,0.00,0.45,-2.91,0.00,808.79,96.68,104.03,80879.33
02/08/2020, 08:00:00,8.00,59.59,339.66,20.02,-4.26,0.00,808.91,85.65,113.58,80891.00
02/08/2020, 09:00:00,9.00,255.50,851.67,42.98,-0.73,0.00,808.43,75.69,124.13,80842.50
02/08/2020, 10:00:00,10.00,432.22,959.70,55.14,2.77,1.41,807.91,66.90,136.29,80791.17
02/08/2020, 11:00:00,11.00,567.84,1012.26,62.13,3.49,1.46,807.32,60.03,150.56,80731.83
02/08/2020, 12:00:00,12.00,645.02,1033.73,64.56,4.78,2.40,806.13,55.84,166.91,80613.42
02/08/2020, 13:00:00,13.00,662.38,1039.78,65.33,4.95,2.12,804.93,54.95,184.46,80493.33
02/08/2020, 14:00:00,14.00,616.55,1033.36,61.99,6.58,1.72,803.79,57.54,201.58,80379.42
02/08/2020, 15:00:00,15.00,510.44,1005.29,56.33,8.31,1.66,803.20,63.16,216.95,80320.00
02/08/2020, 16:00:00,16.00,352.74,941.49,46.56,11.07,4.22,802.98,71.07,230.14,80297.58
02/08/2020, 17:00:00,17.00,148.06,653.90,30.15,11.19,2.74,803.18,80.54,241.44,80317.50
02/08/2020, 18:00:00,18.00,4.67,0.43,4.65,5.90,1.36,803.64,90.99,251.43,80364.17
02/08/2020, 19:00:00,19.00,0.00,0.00,0.00,6.00,1.97,804.23,102.31,260.76,80422.58
02/08/2020, 20:00:00,20.00,0.00,0.00,0.00,6.93,2.25,804.79,113.78,270.13,80479.42
02/08/2020, 21:00:00,21.00,0.00,0.00,0.00,5.55,0.90,805.10,125.24,280.41,80510.08
02/08/2020, 22:00:00,22.00,0.00,0.00,0.00,0.66,2.37,806.50,136.25,292.99,80649.75
02/08/2020, 23:00:00,23.00,0.00,0.00,0.00,-0.55,1.48,807.16,146.04,310.28,80716.33
02/09/2020, 00:00:00,0.00,0.00,0.00,0.00,-0.35,2.04,807.71,152.99,335.71,80770.83
02/09/2020, 01:00:00,1.00,0.00,0.00,0.00,-0.25,1.89,808.27,154.57,98.46,80827.33
02/09/2020, 02:00:00,2.00,0.00,0.00,0.00,-0.35,1.36,809.14,149.95,38.26,80914.25
02/09/2020, 03:00:00,3.00,0.00,0.00,0.00,-1.10,1.88,809.88,141.29,59.17,80987.92
02/09/2020, 04:00:00,4.00,0.00,0.00,0.00,-2.84,3.09,811.45,130.73,73.67,81144.50
02/09/2020, 05:00:00,5.00,0.00,0.00,0.00,-3.31,1.12,812.31,119.42,84.85,81231.08
02/09/2020, 06:00:00,6.00,0.00,0.00,0.00,-3.62,0.98,812.98,107.90,94.53,81298.42
02/09/2020, 07:00:00,7.00,0.05,0.00,0.05,-3.90,1.61,813.88,96.48,103.77,81388.00
02/09/2020, 08:00:00,8.00,16.32,1.70,16.19,-4.38,1.48,814.87,85.44,113.34,81486.75
02/09/2020, 09:00:00,9.00,85.38,0.08,85.36,-4.84,1.32,815.81,75.45,123.91,81581.08
02/09/2020, 10:00:00,10.00,207.40,0.15,207.33,-4.41,1.33,816.43,66.64,136.10,81643.17
02/09/2020, 11:00:00,11.00,417.59,24.23,405.09,-4.79,3.01,816.72,59.74,150.40,81672.17
02/09/2020, 12:00:00,12.00,518.26,94.28,463.93,-4.76,2.92,816.66,55.53,166.83,81666.25
02/09/2020, 13:00:00,13.00,653.53,287.24,487.28,-4.39,2.59,816.17,54.64,184.47,81617.42
02/09/2020, 14:00:00,14.00,698.41,293.38,538.56,-4.03,2.00,815.59,57.23,201.69,81559.17
02/09/2020, 15:00:00,15.00,250.26,6.08,247.29,-4.33,1.85,815.05,62.88,217.12,81504.75
02/09/2020, 16:00:00,16.00,101.89,0.02,101.88,-5.14,2.34,814.76,70.82,230.34,81475.83
02/09/2020, 17:00:00,17.00,42.15,0.52,42.08,-4.95,1.74,814.67,80.31,241.65,81466.83
02/09/2020, 18:00:00,18.00,2.91,0.60,2.88,-5.01,1.03,814.76,90.78,251.67,81475.83
02/09/2020, 19:00:00,19.00,0.00,0.00,0.00,-5.09,0.98,814.68,102.10,261.02,81468.42
02/09/2020, 20:00:00,20.00,0.00,0.00,0.00,-5.51,2.60,813.91,113.58,270.41,81390.50
02/09/2020, 21:00:00,21.00,0.00,0.00,0.00,-5.70,1.27,813.14,125.03,280.73,81313.75
02/09/2020, 22:00:00,22.00,0.00,0.00,0.00,-6.57,1.21,812.64,136.02,293.32,81264.25
02/09/2020, 23:00:00,23.00,0.00,0.00,0.00,-6.88,1.29,812.20,145.78,310.62,81219.83
02/10/2020, 00:00:00,0.00,0.00,0.00,0.00,-7.01,0.93,811.97,152.68,335.92,81197.17
02/10/2020, 01:00:00,1.00,0.00,0.00,0.00,-5.51,1.53,811.45,154.25,98.36,81144.67
02/10/2020, 02:00:00,2.00,0.00,0.00,0.00,-4.41,2.92,810.69,149.68,37.94,81068.58
02/10/2020, 03:00:00,3.00,0.00,0.00,0.00,-8.24,2.67,811.34,141.06,58.81,81133.50
02/10/2020, 04:00:00,4.00,0.00,0.00,0.00,-8.52,1.70,811.81,130.52,73.34,81180.92
02/10/2020, 05:00:00,5.00,0.00,0.00,0.00,-8.92,2.43,812.36,119.22,84.55,81235.50
02/10/2020, 06:00:00,6.00,0.00,0.00,0.00,-9.06,2.07,812.51,107.70,94.25,81251.25
02/10/2020, 07:00:00,7.00,0.40,0.00,0.40,-8.70,1.81,812.86,96.27,103.52,81285.75
02/10/2020, 08:00:00,8.00,50.21,211.04,21.41,-9.01,2.88,813.55,85.22,113.10,81354.67
02/10/2020, 09:00:00,9.00,257.93,782.59,56.48,-7.29,2.44,814.09,75.21,123.69,81409.33
02/10/2020, 10:00:00,10.00,415.44,747.02,122.12,-3.68,0.89,815.17,66.37,135.90,81516.67
02/10/2020, 11:00:00,11.00,579.36,933.83,105.04,-1.73,1.28,815.24,59.45,150.25,81524.00
02/10/2020, 12:00:00,12.00,482.90,348.44,287.83,-1.78,2.58,814.91,55.21,166.75,81491.17
02/10/2020, 13:00:00,13.00,613.38,212.02,489.39,-0.95,2.02,814.41,54.32,184.50,81441.25
02/10/2020, 14:00:00,14.00,490.65,48.13,464.06,-1.80,2.74,814.28,56.92,201.80,81428.42
02/10/2020, 15:00:00,15.00,362.76,35.94,346.14,-2.05,2.48,814.34,62.59,217.29,81434.00
02/10/2020, 16:00:00,16.00,178.79,1.12,178.35,-2.83,1.57,814.84,70.56,230.54,81483.50
02/10/2020, 17:00:00,17.00,58.52,0.34,58.47,-3.98,1.63,815.52,80.08,241.89,81551.67
02/10/2020, 18:00:00,18.00,4.61,0.47,4.58,-5.21,2.45,816.59,90.56,251.91,81658.67
02/10/2020, 19:00:00,19.00,0.00,0.00,0.00,-5.64,2.40,817.49,101.90,261.27,81749.33
02/10/2020, 20:00:00,20.00,0.00,0.00,0.00,-5.85,2.66,818.20,113.38,270.68,81820.00
02/10/2020, 21:00:00,21.00,0.00,0.00,0.00,-5.94,2.07,818.93,124.82,281.03,81892.83
02/10/2020, 22:00:00,22.00,0.00,0.00,0.00,-6.03,1.17,819.47,135.80,293.66,81947.42
02/10/2020, 23:00:00,23.00,0.00,0.00,0.00,-6.41,2.97,819.78,145.52,310.96,81978.42
02/11/2020, 00:00:00,0.00,0.00,0.00,0.00,-6.91,3.18,819.83,152.37,336.13,81982.58
02/11/2020, 01:00:00,1.00,0.00,0.00,0.00,-7.51,1.97,819.81,153.94,98.27,81980.67
02/11/2020, 02:00:00,2.00,0.00,0.00,0.00,-7.76,0.42,819.86,149.40,37.63,81985.67
02/11/2020, 03:00:00,3.00,0.00,0.00,0.00,-8.25,0.87,819.66,140.82,58.46,81965.50
02/11/2020, 04:00:00,4.00,0.00,0.00,0.00,-9.23,1.78,818.90,130.32,73.01,81889.92
02/11/2020, 05:00:00,5.00,0.00,0.00,0.00,-10.58,2.06,818.28,119.03,84.25,81828.08
02/11/2020, 06:00:00,6.00,0.00,0.00,0.00,-10.58,2.05,817.87,107.51,93.98,81786.50
02/11/2020, 07:00:00,7.00,0.49,0.00,0.49,-11.04,1.95,817.74,96.06,103.26,81774.33
02/11/2020, 08:00:00,8.00,77.04,450.56,26.17,-11.23,3.68,817.30,85.01,112.86,81729.58
02/11/2020, 09:00:00,9.00,272.59,804.23,62.22,-10.06,2.76,816.55,74.97,123.45,81655.42
02/11/2020, 10:00:00,10.00,474.16,985.83,74.76,-6.22,0.56,815.62,66.10,135.70,81562.17
02/11/2020, 11:00:00,11.00,595.85,1011.81,76.88,-4.20,0.92,814.93,59.15,150.10,81493.25
02/11/2020, 12:00:00,12.00,675.59,1039.50,77.71,-2.80,1.07,814.01,54.89,166.68,81400.83
02/11/2020, 13:00:00,13.00,689.83,1044.47,75.76,-2.21,1.73,812.55,53.99,184.53,81255.00
02/11/2020, 14:00:00,14.00,640.50,1033.43,71.80,-1.17,2.44,811.27,56.61,201.91,81126.58
02/11/2020, 15:00:00,15.00,530.99,1002.98,64.71,1.08,1.53,810.14,62.30,217.46,81014.33
02/11/2020, 16:00:00,16.00,368.95,935.31,52.83,2.36,1.10,809.29,70.30,230.75,80928.50
02/11/2020, 17:00:00,17.00,174.44,770.58,34.54,2.14,0.92,808.62,79.85,242.12,80862.25
02/11/2020, 18:00:00,18.00,8.89,37.98,5.81,-2.32,1.33,808.16,90.34,252.15,80816.33
02/11/2020, 19:00:00,19.00,0.00,0.00,0.00,-2.70,1.22,807.91,101.69,261.54,80791.42
02/11/2020, 20:00:00,20.00,0.00,0.00,0.00,-1.25,2.51,807.56,113.18,270.97,80755.58
02/11/2020, 21:00:00,21.00,0.00,0.00,0.00,0.40,4.48,807.29,124.61,281.33,80728.83
02/11/2020, 22:00:00,22.00,0.00,0.00,0.00,1.31,3.77,807.42,135.57,294.00,80742.08
02/11/2020, 23:00:00,23.00,0.00,0.00,0.00,1.11,1.58,807.48,145.26,311.30,80747.67
02/12/2020, 00:00:00,0.00,0.00,0.00,0.00,0.28,3.56,807.43,152.07,336.36,80743.33
02/12/2020, 01:00:00,1.00,0.00,0.00,0.00,2.86,9.30,807.00,153.61,98.19,80700.33
02/12/2020, 02:00:00,2.00,0.00,0.00,0.00,2.35,5.14,806.94,149.12,37.32,80694.25
02/12/2020, 03:00:00,3.00,0.00,0.00,0.00,2.09,6.25,806.81,140.57,58.11,80681.08
02/12/2020, 04:00:00,4.00,0.00,0.00,0.00,0.92,3.92,806.91,130.10,72.68,80691.33
02/12/2020, 05:00:00,5.00,0.00,0.00,0.00,0.92,8.39,807.05,118.82,83.96,80705.00
02/12/2020, 06:00:00,6.00,0.00,0.00,0.00,-0.34,12.88,807.20,107.30,93.71,80720.25
02/12/2020, 07:00:00,7.00,0.57,0.00,0.57,-1.08,11.92,807.54,95.85,103.01,80753.67
02/12/2020, 08:00:00,8.00,44.54,11.50,43.94,-0.98,7.56,808.82,84.79,112.62,80881.58
02/12/2020, 09:00:00,9.00,83.88,0.24,83.81,-1.19,4.56,809.73,74.72,123.23,80973.33
02/12/2020, 10:00:00,10.00,223.15,49.45,200.91,-1.39,1.27,810.59,65.83,135.50,81058.67
02/12/2020, 11:00:00,11.00,352.60,76.81,313.81,-0.25,2.71,811.02,58.84,149.95,81101.67
02/12/2020, 12:00:00,12.00,330.33,3.33,328.46,-0.91,3.42,811.86,54.56,166.60,81186.17
02/12/2020, 13:00:00,13.00,181.50,0.00,181.50,-2.42,3.44,812.28,53.66,184.54,81227.50
02/12/2020, 14:00:00,14.00,126.24,0.01,126.24,-3.90,1.58,812.58,56.30,202.02,81257.83
02/12/2020, 15:00:00,15.00,186.17,0.01,186.17,-3.77,1.44,812.67,62.01,217.65,81266.50
02/12/2020, 16:00:00,16.00,113.46,1.90,112.84,-3.81,1.53,812.87,70.04,230.98,81286.75
02/12/2020, 17:00:00,17.00,65.95,0.14,65.93,-3.78,0.93,813.01,79.61,242.35,81300.58
02/12/2020, 18:00:00,18.00,4.18,0.52,4.15,-4.40,1.07,813.28,90.12,252.41,81327.50
02/12/2020, 19:00:00,19.00,0.00,0.00,0.00,-4.80,0.89,813.64,101.49,261.81,81363.92
02/12/2020, 20:00:00,20.00,0.00,0.00,0.00,-5.48,0.90,813.90,112.98,271.25,81389.75
02/12/2020, 21:00:00,21.00,0.00,0.00,0.00,-5.81,1.21,814.15,124.41,281.64,81415.08
02/12/2020, 22:00:00,22.00,0.00,0.00,0.00,-6.48,2.59,814.34,135.34,294.34,81434.25
02/12/2020, 23:00:00,23.00,0.00,0.00,0.00,-6.93,2.25,814.28,144.98,311.64,81427.83
02/13/2020, 00:00:00,0.00,0.00,0.00,0.00,-7.23,1.50,813.99,151.75,336.58,81399.42
02/13/2020, 01:00:00,1.00,0.00,0.00,0.00,-7.28,0.97,813.53,153.28,98.11,81353.08
02/13/2020, 02:00:00,2.00,0.00,0.00,0.00,-7.40,1.04,812.97,148.82,37.02,81296.50
02/13/2020, 03:00:00,3.00,0.00,0.00,0.00,-8.76,1.36,812.39,140.33,57.76,81239.08
02/13/2020, 04:00:00,4.00,0.00,0.00,0.00,-9.94,1.24,811.95,129.88,72.36,81194.50
02/13/2020, 05:00:00,5.00,0.00,0.00,0.00,-9.53,1.46,812.07,118.61,83.66,81206.67
02/13/2020, 06:00:00,6.00,0.00,0.00,0.00,-8.79,1.65,812.40,107.09,93.44,81240.00
02/13/2020, 07:00:00,7.00,0.34,0.00,0.34,-8.76,1.58,812.79,95.62,102.75,81279.25
02/13/2020, 08:00:00,8.00,22.00,2.56,21.76,-9.03,1.07,813.15,84.57,112.38,81314.92
02/13/2020, 09:00:00,9.00,109.48,5.26,108.09,-8.77,0.92,813.53,74.47,123.00,81352.75
02/13/2020, 10:00:00,10.00,304.71,62.07,277.21,-7.87,1.40,813.90,65.55,135.30,81390.33
02/13/2020, 11:00:00,11.00,525.46,169.86,434.88,-7.02,1.65,814.50,58.54,149.80,81449.67
02/13/2020, 12:00:00,12.00,532.56,140.68,450.92,-6.47,1.94,814.85,54.24,166.54,81485.00
02/13/2020, 13:00:00,13.00,493.46,104.08,431.16,-5.53,1.13,814.66,53.33,184.58,81466.08
02/13/2020, 14:00:00,14.00,515.09,248.70,378.24,-3.20,0.82,814.16,55.98,202.15,81416.25
02/13/2020, 15:00:00,15.00,486.93,471.01,275.35,-3.36,1.70,814.08,61.72,217.84,81408.25
02/13/2020, 16:00:00,16.00,411.43,812.46,130.08,-3.02,1.82,814.08,69.78,231.20,81408.08
02/13/2020, 17:00:00,17.00,172.14,637.42,49.87,-2.41,1.81,814.02,79.37,242.60,81402.08
02/13/2020, 18:00:00,18.00,11.95,42.99,8.29,-4.59,2.23,814.04,89.90,252.66,81404.42
02/13/2020, 19:00:00,19.00,0.00,0.00,0.00,-5.43,2.17,814.09,101.28,262.08,81408.92
02/13/2020, 20:00:00,20.00,0.00,0.00,0.00,-5.67,2.02,813.71,112.78,271.55,81370.75
02/13/2020, 21:00:00,21.00,0.00,0.00,0.00,-6.36,1.61,813.44,124.20,281.97,81344.25
02/13/2020, 22:00:00,22.00,0.00,0.00,0.00,-6.61,1.86,812.87,135.11,294.69,81286.50
02/13/2020, 23:00:00,23.00,0.00,0.00,0.00,-5.39,2.12,812.44,144.72,311.99,81243.83
02/14/2020, 00:00:00,0.00,0.00,0.00,0.00,-6.72,1.25,812.04,151.44,336.81,81204.08
02/14/2020, 01:00:00,1.00,0.00,0.00,0.00,-8.39,2.23,812.00,152.95,98.05,81199.75
02/14/2020, 02:00:00,2.00,0.00,0.00,0.00,-5.25,1.61,811.53,148.52,36.73,81152.67
02/14/2020, 03:00:00,3.00,0.00,0.00,0.00,-0.34,2.20,811.08,140.07,57.42,81107.50
02/14/2020, 04:00:00,4.00,0.00,0.00,0.00,-4.71,1.95,810.91,129.65,72.03,81091.17
02/14/2020, 05:00:00,5.00,0.00,0.00,0.00,0.44,1.20,810.82,118.40,83.36,81082.00
02/14/2020, 06:00:00,6.00,0.00,0.00,0.00,5.28,1.08,810.97,106.89,93.16,81097.25
02/14/2020, 07:00:00,7.00,1.30,0.00,1.30,4.18,1.88,811.01,95.39,102.49,81101.17
02/14/2020, 08:00:00,8.00,88.61,527.66,24.35,4.40,2.42,811.01,84.35,112.13,81100.75
02/14/2020, 09:00:00,9.00,287.10,891.27,43.04,5.58,2.33,810.78,74.22,122.78,81077.58
02/14/2020, 10:00:00,10.00,467.09,985.23,54.50,8.56,1.30,810.81,65.26,135.10,81081.33
02/14/2020, 11:00:00,11.00,612.57,1023.77,73.57,10.71,1.19,810.56,58.22,149.65,81056.33
02/14/2020, 12:00:00,12.00,715.26,1047.33,98.25,11.94,1.55,809.89,53.90,166.47,80988.67
02/14/2020, 13:00:00,13.00,706.55,1044.69,77.71,11.37,1.62,809.03,52.99,184.60,80902.58
02/14/2020, 14:00:00,14.00,647.20,1030.70,65.82,12.12,1.84,808.10,55.66,202.28,80810.17
02/14/2020, 15:00:00,15.00,544.32,975.34,78.68,12.80,1.64,807.61,61.43,218.02,80761.25
02/14/2020, 16:00:00,16.00,342.75,789.86,63.13,10.66,1.93,807.37,69.52,231.42,80737.25
02/14/2020, 17:00:00,17.00,192.60,749.90,48.35,10.55,1.27,807.48,79.14,242.84,80748.42
02/14/2020, 18:00:00,18.00,15.18,77.93,8.43,9.85,1.68,807.86,89.68,252.92,80785.50
02/14/2020, 19:00:00,19.00,0.00,0.00,0.00,8.63,5.59,808.37,101.07,262.35,80837.33
02/14/2020, 20:00:00,20.00,0.00,0.00,0.00,7.44,5.74,808.64,112.57,271.85,80864.00
02/14/2020, 21:00:00,21.00,0.00,0.00,0.00,6.26,2.17,808.95,123.99,282.29,80895.33
02/14/2020, 22:00:00,22.00,0.00,0.00,0.00,6.11,2.74,809.51,134.88,295.05,80950.92
02/14/2020, 23:00:00,23.00,0.00,0.00,0.00,5.28,3.61,809.94,144.45,312.36,80993.83
02/15/2020, 00:00:00,0.00,0.00,0.00,0.00,4.57,1.83,810.35,151.12,337.04,81035.00
02/15/2020, 01:00:00,1.00,0.00,0.00,0.00,4.00,2.49,810.74,152.62,97.99,81074.25
02/15/2020, 02:00:00,2.00,0.00,0.00,0.00,3.17,1.89,811.25,148.22,36.44,81124.83
02/15/2020, 03:00:00,3.00,0.00,0.00,0.00,0.06,2.77,812.29,139.81,57.08,81228.58
02/15/2020, 04:00:00,4.00,0.00,0.00,0.00,-3.24,1.44,813.36,129.42,71.71,81335.67
02/15/2020, 05:00:00,5.00,0.00,0.00,0.00,-3.96,1.90,813.58,118.18,83.06,81358.33
02/15/2020, 06:00:00,6.00,0.00,0.00,0.00,-4.24,1.24,813.60,106.67,92.89,81360.42
02/15/2020, 07:00:00,7.00,1.01,0.00,1.01,-4.70,1.36,813.78,95.15,102.24,81377.67
02/15/2020, 08:00:00,8.00,85.75,458.72,26.78,-4.11,1.77,814.17,84.11,111.89,81417.17
02/15/2020, 09:00:00,9.00,285.87,843.10,51.01,-1.50,2.36,814.74,73.95,122.56,81474.08
02/15/2020, 10:00:00,10.00,464.25,949.16,62.37,-0.71,3.24,814.78,64.98,134.89,81478.08
02/15/2020, 11:00:00,11.00,599.96,1000.48,68.41,0.34,2.72,814.33,57.91,149.50,81433.42
02/15/2020, 12:00:00,12.00,677.89,1018.57,73.01,1.56,1.92,813.85,53.57,166.40,81384.67
02/15/2020, 13:00:00,13.00,756.37,1009.20,143.97,2.19,1.58,813.02,52.65,184.64,81301.83
02/15/2020, 14:00:00,14.00,646.93,618.35,295.94,2.24,1.65,812.33,55.34,202.42,81233.42
02/15/2020, 15:00:00,15.00,492.54,388.97,304.92,2.62,1.70,811.60,61.14,218.23,81159.67
02/15/2020, 16:00:00,16.00,396.23,914.27,71.51,1.72,1.97,811.37,69.25,231.67,81136.58
02/15/2020, 17:00:00,17.00,194.24,754.37,45.24,1.43,2.29,811.67,78.91,243.10,81166.58
02/15/2020, 18:00:00,18.00,10.74,32.87,7.73,0.42,1.49,811.82,89.47,253.19,81182.00
02/15/2020, 19:00:00,19.00,0.00,0.00,0.00,-0.27,1.51,811.93,100.87,262.63,81193.25
02/15/2020, 20:00:00,20.00,0.00,0.00,0.00,0.71,1.51,811.63,112.37,272.14,81162.92
02/15/2020, 21:00:00,21.00,0.00,0.00,0.00,-1.12,1.94,811.58,123.78,282.61,81158.17
02/15/2020, 22:00:00,22.00,0.00,0.00,0.00,-1.56,1.71,811.93,134.64,295.40,81192.83
02/15/2020, 23:00:00,23.00,0.00,0.00,0.00,-1.22,1.88,812.19,144.18,312.70,81218.58
02/16/2020, 00:00:00,0.00,0.00,0.00,0.00,-1.56,2.09,812.15,150.79,337.27,81214.75
02/16/2020, 01:00:00,1.00,0.00,0.00,0.00,-2.27,1.69,812.52,152.27,97.93,81252.33
02/16/2020, 02:00:00,2.00,0.00,0.00,0.00,-2.59,1.29,812.76,147.91,36.16,81275.83
02/16/2020, 03:00:00,3.00,0.00,0.00,0.00,-2.85,1.53,812.39,139.55,56.74,81238.58
02/16/2020, 04:00:00,4.00,0.00,0.00,0.00,-3.45,1.65,812.05,129.18,71.39,81205.33
02/16/2020, 05:00:00,5.00,0.00,0.00,0.00,-2.13,2.82,811.99,117.96,82.77,81198.75
02/16/2020, 06:00:00,6.00,0.00,0.00,0.00,-0.27,2.27,811.68,106.44,92.61,81168.17
02/16/2020, 07:00:00,7.00,1.09,0.00,1.09,1.26,1.74,811.26,94.93,101.98,81126.25
02/16/2020, 08:00:00,8.00,56.09,57.23,47.25,0.09,1.80,811.14,83.87,111.65,81113.83
02/16/2020, 09:00:00,9.00,154.03,92.90,132.77,0.52,1.49,810.81,73.69,122.32,81081.17
02/16/2020, 10:00:00,10.00,438.79,627.07,162.02,3.34,1.56,810.25,64.68,134.70,81024.83
02/16/2020, 11:00:00,11.00,579.90,651.42,231.65,7.33,1.99,809.72,57.59,149.35,80972.17
02/16/2020, 12:00:00,12.00,629.76,606.69,265.72,8.19,1.86,809.31,53.23,166.34,80930.58
02/16/2020, 13:00:00,13.00,733.25,1017.35,111.28,8.99,2.01,808.22,52.31,184.69,80822.00
02/16/2020, 14:00:00,14.00,612.86,806.62,147.95,9.88,1.58,807.15,55.01,202.56,80715.42
02/16/2020, 15:00:00,15.00,352.25,366.47,170.99,8.21,2.17,806.86,60.84,218.43,80685.83
02/16/2020, 16:00:00,16.00,405.46,533.91,217.00,8.50,1.75,807.08,68.99,231.90,80708.08
02/16/2020, 17:00:00,17.00,143.45,181.01,97.92,6.45,2.55,807.33,78.67,243.36,80733.25
02/16/2020, 18:00:00,18.00,8.62,0.67,8.57,6.09,2.34,807.45,89.25,253.46,80744.58
02/16/2020, 19:00:00,19.00,0.00,0.00,0.00,5.69,1.52,807.75,100.66,262.92,80774.92
02/16/2020, 20:00:00,20.00,0.00,0.00,0.00,4.46,1.59,808.12,112.17,272.45,80812.00
