,Date,HOUR-MST,Avg Global Horizontal [W/m^2],Direct (beam) normal Irradiance (W/m2),Diffuse horizontal irradiance (W/m2),Dry bulb temperature (deg. C),Windspeed (m/s),Avg Pressure [mBar],Avg Zenith Angle [degrees],Avg Azimuth Angle [degrees],Air pressure (Pa),hour,date2
4373,2020/03/31,6,1.3069,0.0306,1.3058,5.7067,2.5292,815.2025,93.6333,80.9895,81520.25, 6:00:00,2020/03/31 6:00:00
4374,2020/03/31,7,41.6578,5.1012,41.0365,6.5142,3.1433,815.4642,82.1837,90.6067,81546.42, 7:00:00,2020/03/31 7:00:00
4375,2020/03/31,8,426.7976,776.1872,164.0477,9.6558,2.6275,815.2283,70.7857,100.5167,81522.83, 8:00:00,2020/03/31 8:00:00
4376,2020/03/31,9,466.6743,548.2646,201.7503,11.6775,1.9975,814.7733,59.7322,111.665,81477.33, 9:00:00,2020/03/31 9:00:00
4377,2020/03/31,10,603.3165,642.0902,179.9343,12.1467,2.9275,814.3533,49.6053,125.22,81435.33, 10:00:00,2020/03/31 10:00:00
4378,2020/03/31,11,861.663,1017.3455,97.8137,13.5892,2.3808,813.76,41.3073,142.7933,81376.0, 11:00:00,2020/03/31 11:00:00
4379,2020/03/31,12,865.6736,916.6675,127.4813,14.8558,3.05,812.8458,36.2443,165.3533,81284.58, 12:00:00,2020/03/31 12:00:00
4380,2020/03/31,13,908.5611,951.9196,137.4194,15.4358,2.5717,812.085,35.8385,190.785,81208.5, 13:00:00,2020/03/31 13:00:00
4381,2020/03/31,14,863.7069,921.1816,159.3167,16.225,3.0308,811.2692,40.2288,214.0583,81126.92, 14:00:00,2020/03/31 14:00:00
4382,2020/03/31,15,507.5987,496.1105,165.52700000000002,16.4692,2.1208,810.705,48.1073,232.4183,81070.5, 15:00:00,2020/03/31 15:00:00
4383,2020/03/31,16,192.3039,105.8804,132.9225,15.9325,2.1992,810.3833,58.0068,246.5367,81038.33, 16:00:00,2020/03/31 16:00:00
4384,2020/03/31,17,146.1865,199.0107,85.8873,15.655,1.665,810.1892,68.9423,257.9733,81018.92, 17:00:00,2020/03/31 17:00:00
4385,2020/03/31,18,156.298,664.3881,38.6801,16.55,1.2992,810.0842,80.309,268.035,81008.42, 18:00:00,2020/03/31 18:00:00
4386,2020/03/31,19,5.252000000000001,18.298,4.0982,14.8575,3.6367,809.8342,91.7033,277.6633,80983.42, 19:00:00,2020/03/31 19:00:00
4387,2020/03/31,20,0.0,0.0,0.0,13.085,2.6517,810.1567,103.075,287.6717,81015.67, 20:00:00,2020/03/31 20:00:00
4388,2020/03/31,21,0.0,0.0,0.0,12.4825,2.7817,810.5017,113.6483,298.8633,81050.17, 21:00:00,2020/03/31 21:00:00
4389,2020/03/31,22,0.0,0.0,0.0,11.5308,3.9267,810.2375,123.0117,312.155,81023.75, 22:00:00,2020/03/31 22:00:00
4390,2020/03/31,23,0.0,0.0,0.0,10.0292,5.055,809.8075,130.355,328.46,80980.75, 23:00:00,2020/03/31 23:00:00
4391,2020/04/01,0,0.0,0.0,0.0,9.2625,5.7192,809.4458,134.6367,347.9117,80944.58, 0:00:00,2020/04/01 0:00:00
4392,2020/04/01,1,0.0,0.0,0.0,8.9108,3.6842,809.2108,134.9367,35.963,80921.08, 1:00:00,2020/04/01 1:00:00
4393,2020/04/01,2,0.0,0.0,0.0,8.5467,3.2033,808.64,131.19,28.7905,80864.0, 2:00:00,2020/04/01 2:00:00
4394,2020/04/01,3,0.0,0.0,0.0,8.2025,3.6308,807.9267,124.2,45.552,80792.67, 3:00:00,2020/04/01 3:00:00
4395,2020/04/01,4,0.0,0.0,0.0,7.6875,4.175,807.3183,115.065,59.221000000000004,80731.83, 4:00:00,2020/04/01 4:00:00
4396,2020/04/01,5,0.0,0.0,0.0,7.3917,3.5083,807.0208,104.6167,70.6412,80702.08, 5:00:00,2020/04/01 5:00:00
4397,2020/04/01,6,1.4436,0.0587,1.4413,7.0658,3.8183,806.655,93.3283,80.7445,80665.5, 6:00:00,2020/04/01 6:00:00
4398,2020/04/01,7,63.3928,3.4324,62.787,8.2975,5.0708,806.8267,81.8885,90.3517,80682.67, 7:00:00,2020/04/01 7:00:00
4399,2020/04/01,8,181.5017,44.2801,165.5138,9.2392,4.9308,806.8983,70.4803,100.2633,80689.83, 8:00:00,2020/04/01 8:00:00
4400,2020/04/01,9,373.3427,278.7586,227.5887,12.1308,1.6433,807.1558,59.411,111.3883,80715.58, 9:00:00,2020/04/01 9:00:00
4401,2020/04/01,10,630.4296,616.029,226.7335,15.2225,1.1492,807.0267,49.2602,124.9783,80702.67, 10:00:00,2020/04/01 10:00:00
4402,2020/04/01,11,715.5767,596.1274,264.7409,16.0008,3.5317,806.4025,40.9342,142.6217,80640.25, 11:00:00,2020/04/01 11:00:00
4403,2020/04/01,12,895.9619,734.7755,300.4514,16.4967,3.1675,805.6008,35.8548,165.355,80560.08, 12:00:00,2020/04/01 12:00:00
4404,2020/04/01,13,858.5436,664.5754,317.33299999999997,17.1967,2.85,804.9192,35.4705,191.0033,80491.92, 13:00:00,2020/04/01 13:00:00
4405,2020/04/01,14,777.2689,686.2601,248.6891,17.4842,2.6442,804.3108,39.9147,214.4183,80431.08, 14:00:00,2020/04/01 14:00:00
4406,2020/04/01,15,510.4654,310.2665,294.9941,17.6908,2.1017,803.8992,47.8488,232.8133,80389.92, 15:00:00,2020/04/01 15:00:00
4407,2020/04/01,16,315.1542,72.8553,277.1803,17.6258,1.9283,803.685,57.7868,246.9217,80368.5, 16:00:00,2020/04/01 16:00:00
4408,2020/04/01,17,181.6465,4.8079,179.7556,17.4042,1.5708,803.5617,68.7458,258.34,80356.17, 17:00:00,2020/04/01 17:00:00
4409,2020/04/01,18,119.8563,174.0312,94.8799,16.87,2.6292,803.6933,80.1203,268.3833,80369.33, 18:00:00,2020/04/01 18:00:00
4410,2020/04/01,19,5.6984,3.4527,5.4535,15.6542,1.5483,804.0192,91.51,278.0067,80401.92, 19:00:00,2020/04/01 19:00:00
4411,2020/04/01,20,0.0,0.0,0.0,14.0967,3.99,804.6742,102.8633,288.01,80467.42, 20:00:00,2020/04/01 20:00:00
4412,2020/04/01,21,0.0,0.0,0.0,9.4208,5.6267,805.9808,113.4117,299.195,80598.08, 21:00:00,2020/04/01 21:00:00
4413,2020/04/01,22,0.0,0.0,0.0,7.1258,4.5308,807.1342,122.7383,312.4917,80713.42, 22:00:00,2020/04/01 22:00:00
4414,2020/04/01,23,0.0007,0.0,0.0007,5.6258,3.5233,807.9233,130.0367,328.7517,80792.33, 23:00:00,2020/04/01 23:00:00
4415,2020/04/02,0,0.0,0.0,0.0,4.8342,2.3275,807.8917,134.2717,348.1,80789.17, 0:00:00,2020/04/02 0:00:00
4416,2020/04/02,1,0.0,0.0,0.0,3.675,2.43,807.7408,134.5467,33.0002,80774.08, 1:00:00,2020/04/02 1:00:00
4417,2020/04/02,2,0.0,0.0,0.0,2.4625,2.1792,807.4517,130.8,28.6938,80745.17, 2:00:00,2020/04/02 2:00:00
4418,2020/04/02,3,0.0,0.0,0.0,1.2467,2.485,807.1275,123.835,45.3712,80712.75, 3:00:00,2020/04/02 3:00:00
4419,2020/04/02,4,0.0,0.0,0.0,0.0242,2.4967,806.9483,114.7283,59.0025,80694.83, 4:00:00,2020/04/02 4:00:00
4420,2020/04/02,5,0.0,0.0,0.0,-0.7825,2.18,807.1558,104.3,70.4053,80715.58, 5:00:00,2020/04/02 5:00:00
4421,2020/04/02,6,0.7158,0.3018,0.706,-1.6408,4.2125,807.8933,93.0217,80.4955,80789.33, 6:00:00,2020/04/02 6:00:00
4422,2020/04/02,7,21.1641,1.8153,20.9576,-2.58,5.6717,809.0075,81.5897,90.0983,80900.75, 7:00:00,2020/04/02 7:00:00
4423,2020/04/02,8,67.0084,0.6207,66.7946,-3.6942,8.4675,809.9283,70.1737,100.0,80992.83, 8:00:00,2020/04/02 8:00:00
4424,2020/04/02,9,115.7299,0.3526,115.552,-4.3275,4.7925,810.46,59.0925,111.125,81046.0, 9:00:00,2020/04/02 9:00:00
4425,2020/04/02,10,122.4086,0.2643,122.2326,-5.0242,7.485,810.745,48.9172,124.73,81074.5, 10:00:00,2020/04/02 10:00:00
4426,2020/04/02,11,142.497,0.1213,142.4055,-5.9317,11.6725,811.03,40.562,142.45,81103.0, 11:00:00,2020/04/02 11:00:00
4427,2020/04/02,12,142.4334,0.076,142.3715,-6.2275,0.29,810.9683,35.4665,165.3517,81096.83, 12:00:00,2020/04/02 12:00:00
4428,2020/04/02,13,123.1881,0.1411,123.073,-6.1083,0.0,811.2675,35.1038,191.2267,81126.75, 13:00:00,2020/04/02 13:00:00
4429,2020/04/02,14,208.4133,0.4385,208.0685,-5.76,0.0,811.1283,39.6027,214.7817,81112.83, 14:00:00,2020/04/02 14:00:00
4430,2020/04/02,15,143.34,0.3459,143.1091,-5.305,0.0,811.595,47.5913,233.2117,81159.5, 15:00:00,2020/04/02 15:00:00
4431,2020/04/02,16,65.9422,0.4373,65.6883,-5.1858,0.0,812.4208,57.5687,247.29,81242.08, 16:00:00,2020/04/02 16:00:00
4432,2020/04/02,17,40.6071,0.0523,40.5889,-5.0175,0.0,813.0758,68.55,258.7017,81307.58, 17:00:00,2020/04/02 17:00:00
4433,2020/04/02,18,24.9001,0.6421,24.8256,-4.8183,0.0,813.6783,79.9335,268.7317,81367.83, 18:00:00,2020/04/02 18:00:00
4434,2020/04/02,19,3.0685,0.6417,3.0347,-4.8242,0.0,814.225,91.315,278.3467,81422.5, 19:00:00,2020/04/02 19:00:00
4435,2020/04/02,20,0.0,0.0,0.0,-6.3925,0.0,814.9433,102.6583,288.3483,81494.33, 20:00:00,2020/04/02 20:00:00
4436,2020/04/02,21,0.0,0.0,0.0,-7.36,0.0,816.0067,113.1767,299.5517,81600.67, 21:00:00,2020/04/02 21:00:00
4437,2020/04/02,22,0.0,0.0,0.0,-7.6058,0.0,816.3325,122.4633,312.82,81633.25, 22:00:00,2020/04/02 22:00:00
4438,2020/04/02,23,0.0,0.0,0.0,-8.0842,0.0,816.5658,129.7217,329.0217,81656.58, 23:00:00,2020/04/02 23:00:00
4439,2020/04/03,0,0.0,0.0,0.0,-8.0283,0.0,816.6433,133.9033,348.285,81664.33, 0:00:00,2020/04/03 0:00:00
4440,2020/04/03,1,0.0,0.0,0.0,-8.1983,0.0,816.6383,134.155,33.0393,81663.83, 1:00:00,2020/04/03 1:00:00
4441,2020/04/03,2,0.0,0.0,0.0,-8.5433,0.0,816.6975,130.415,28.5968,81669.75, 2:00:00,2020/04/03 2:00:00
4442,2020/04/03,3,0.0,0.0,0.0,-8.3525,0.0,816.3608,123.4733,45.1937,81636.08, 3:00:00,2020/04/03 3:00:00
4443,2020/04/03,4,0.0,0.0,0.0,-8.1125,0.0,816.325,114.3917,58.7837,81632.5, 4:00:00,2020/04/03 4:00:00
4444,2020/04/03,5,0.0,0.0,0.0,-8.1575,0.0,816.2,103.9817,70.17,81620.0, 5:00:00,2020/04/03 5:00:00
4445,2020/04/03,6,1.7471,0.2248,1.7374,-8.6208,0.0,816.185,92.7117,80.2543,81618.5, 6:00:00,2020/04/03 6:00:00
4446,2020/04/03,7,39.8206,1.8721,39.6107,-8.32,0.0,816.6783,81.2948,89.8483,81667.83, 7:00:00,2020/04/03 7:00:00
4447,2020/04/03,8,148.8579,66.3597,124.9491,-7.0442,0.0,816.8683,69.8707,99.74,81686.83, 8:00:00,2020/04/03 8:00:00
4448,2020/04/03,9,344.7939,78.7236,302.0928,-4.63,3.9758,816.9625,58.7745,110.8733,81696.25, 9:00:00,2020/04/03 9:00:00
4449,2020/04/03,10,638.6911,276.9769,460.1568,-3.2275,2.0233,816.98,48.5757,124.4817,81698.0, 10:00:00,2020/04/03 10:00:00
4450,2020/04/03,11,492.6113,18.9601,478.2351,-1.6617,0.0,816.7392,40.1913,142.2783,81673.92, 11:00:00,2020/04/03 11:00:00
4451,2020/04/03,12,466.3266,0.3417,466.0446,0.0267,6.5558,816.0167,35.0792,165.345,81601.67, 12:00:00,2020/04/03 12:00:00
4452,2020/04/03,13,332.2673,0.0863,332.1963,0.3408,15.2933,815.4092,34.7393,191.4433,81540.92, 13:00:00,2020/04/03 13:00:00
4453,2020/04/03,14,355.2285,0.3462,354.9612,1.3283,10.5733,814.7858,39.2933,215.1533,81478.58, 14:00:00,2020/04/03 14:00:00
4454,2020/04/03,15,412.1885,132.3664,326.7498,2.275,7.92,814.1625,47.3367,233.6083,81416.25, 15:00:00,2020/04/03 15:00:00
4455,2020/04/03,16,421.1295,430.954,196.2984,3.0367,2.9292,813.5567,57.3523,247.68,81355.67, 16:00:00,2020/04/03 16:00:00
4456,2020/04/03,17,220.5883,149.3003,158.9461,3.2525,2.2867,813.2475,68.3555,259.0667,81324.75, 17:00:00,2020/04/03 17:00:00
4457,2020/04/03,18,49.1264,0.1616,49.1102,2.0633,1.9342,813.42,79.7482,269.08,81342.0, 18:00:00,2020/04/03 18:00:00
4458,2020/04/03,19,2.8949,0.3998,2.8738,1.3442,1.9258,813.5517,91.1217,278.6867,81355.17, 19:00:00,2020/04/03 19:00:00
4459,2020/04/03,20,0.0,0.0,0.0,1.0358,1.57,813.6975,102.4517,288.6867,81369.75, 20:00:00,2020/04/03 20:00:00
4460,2020/04/03,21,0.0,0.0,0.0,0.6917,1.4725,813.7933,112.9433,299.8767,81379.33, 21:00:00,2020/04/03 21:00:00
4461,2020/04/03,22,0.0,0.0,0.0,0.1192,1.0692,813.6483,122.1883,313.1467,81364.83, 22:00:00,2020/04/03 22:00:00
4462,2020/04/03,23,0.0,0.0,0.0,-0.2408,1.1542,813.4675,129.4033,329.3,81346.75, 23:00:00,2020/04/03 23:00:00
4463,2020/04/04,0,0.0,0.0,0.0,-0.7042,1.9517,813.0492,133.5333,348.46,81304.92, 0:00:00,2020/04/04 0:00:00
4464,2020/04/04,1,0.0,0.0,0.0,-1.4658,2.7175,812.6525,133.775,30.075,81265.25, 1:00:00,2020/04/04 1:00:00
4465,2020/04/04,2,0.0,0.0,0.0,-1.8875,3.8708,812.275,130.0383,28.5015,81227.5, 2:00:00,2020/04/04 2:00:00
4466,2020/04/04,3,0.0,0.0,0.0,-2.0783,3.4617,811.9158,123.125,45.0172,81191.58, 3:00:00,2020/04/04 3:00:00
4467,2020/04/04,4,0.0,0.0,0.0,-2.0258,1.305,811.3642,114.0583,58.5685,81136.42, 4:00:00,2020/04/04 4:00:00
4468,2020/04/04,5,0.0,0.0,0.0,-2.065,2.5633,811.1442,103.6683,69.9352,81114.42, 5:00:00,2020/04/04 5:00:00
4469,2020/04/04,6,5.7352,28.3,4.4553,-2.3608,2.2233,811.2058,92.4083,80.0107,81120.58, 6:00:00,2020/04/04 6:00:00
4470,2020/04/04,7,133.9352,568.9575,37.3359,-1.8492,1.4242,811.5417,80.9982,89.595,81154.17, 7:00:00,2020/04/04 7:00:00
4471,2020/04/04,8,351.5134,829.6263,60.2428,-0.6292,1.5158,811.775,69.5695,99.485,81177.5, 8:00:00,2020/04/04 8:00:00
4472,2020/04/04,9,555.8303,918.3025,75.6832,1.2942,1.085,811.7725,58.4598,110.5967,81177.25, 9:00:00,2020/04/04 9:00:00
4473,2020/04/04,10,722.7217,943.7559,94.3038,4.1775,1.4033,811.8325,48.2365,124.235,81183.25, 10:00:00,2020/04/04 10:00:00
4474,2020/04/04,11,857.6985,923.8504,149.6778,6.1933,2.5017,811.4392,39.8225,142.1033,81143.92, 11:00:00,2020/04/04 11:00:00
4475,2020/04/04,12,873.0218,829.7068,191.1805,7.9783,2.4483,810.695,34.6942,165.335,81069.5, 12:00:00,2020/04/04 12:00:00
4476,2020/04/04,13,947.3387,805.7766,282.8654,10.195,2.2525,810.0167,34.3758,191.6733,81001.67, 13:00:00,2020/04/04 13:00:00
4477,2020/04/04,14,760.8346,665.3034,242.8134,11.4958,1.91,809.4858,38.9848,215.515,80948.58, 14:00:00,2020/04/04 14:00:00
4478,2020/04/04,15,678.7154,658.9803,231.106,12.3892,2.0533,808.9608,47.0838,234.0083,80896.08, 15:00:00,2020/04/04 15:00:00
4479,2020/04/04,16,514.9322,599.5872,189.8101,13.1742,1.7842,808.6967,57.1377,248.0683,80869.67, 16:00:00,2020/04/04 16:00:00
4480,2020/04/04,17,345.6923,538.9297,147.6232,13.405,2.1833,808.5867,68.1623,259.4217,80858.67, 17:00:00,2020/04/04 17:00:00
4481,2020/04/04,18,56.7029,6.004,55.0772,11.9883,2.3467,808.7183,79.5633,269.4217,80871.83, 18:00:00,2020/04/04 18:00:00
4482,2020/04/04,19,3.0687,1.6457,2.9775,10.9292,1.0083,809.0392,90.93,279.0217,80903.92, 19:00:00,2020/04/04 19:00:00
4483,2020/04/04,20,0.0,0.0,0.0,9.8542,3.2375,809.2358,102.2433,289.02,80923.58, 20:00:00,2020/04/04 20:00:00
4484,2020/04/04,21,0.0,0.0,0.0,8.2992,2.1925,809.53,112.705,300.2067,80953.0, 21:00:00,2020/04/04 21:00:00
4485,2020/04/04,22,0.0,0.0,0.0,7.3592,2.6467,809.4783,121.9167,313.4633,80947.83, 22:00:00,2020/04/04 22:00:00
4486,2020/04/04,23,0.0,0.0,0.0,6.9258,4.2025,809.0633,129.075,329.58,80906.33, 23:00:00,2020/04/04 23:00:00
4487,2020/04/05,0,0.0,0.0,0.0,6.1608,1.7125,808.93,133.1783,348.6367,80893.0, 0:00:00,2020/04/05 0:00:00
4488,2020/04/05,1,0.0,0.0,0.0,5.0167,3.6692,808.5758,133.3917,30.1082,80857.58, 1:00:00,2020/04/05 1:00:00
4489,2020/04/05,2,0.0,0.0,0.0,5.38,4.0108,808.2975,129.6633,28.4063,80829.75, 2:00:00,2020/04/05 2:00:00
4490,2020/04/05,3,0.0,0.0,0.0,5.8733,3.9808,808.2258,122.7717,44.8418,80822.58, 3:00:00,2020/04/05 3:00:00
4491,2020/04/05,4,0.0,0.0,0.0,5.6625,3.95,808.2825,113.7267,58.3537,80828.25, 4:00:00,2020/04/05 4:00:00
4492,2020/04/05,5,0.0,0.0,0.0,5.4,4.3433,808.4733,103.355,69.7028,80847.33, 5:00:00,2020/04/05 5:00:00
4493,2020/04/05,6,3.9258,13.9405,3.2339,5.2325,4.0708,808.68,92.1033,79.7648,80868.0, 6:00:00,2020/04/05 6:00:00
4494,2020/04/05,7,137.0821,564.604,37.4131,6.5267,3.2667,809.0108,80.7052,89.345,80901.08, 7:00:00,2020/04/05 7:00:00
4495,2020/04/05,8,350.2914,814.9992,60.4387,9.3192,2.1225,809.19,69.2708,99.2217,80919.0, 8:00:00,2020/04/05 8:00:00
4496,2020/04/05,9,556.7973,918.1274,72.1696,11.8592,1.5725,809.1742,58.1468,110.33,80917.42, 9:00:00,2020/04/05 9:00:00
4497,2020/04/05,10,729.0531,939.812,99.7878,14.16,2.7958,809.0075,47.9012,123.985,80900.75, 10:00:00,2020/04/05 10:00:00
4498,2020/04/05,11,891.6103,939.3619,166.7916,15.7425,2.7692,808.5417,39.457,141.9083,80854.17, 11:00:00,2020/04/05 11:00:00
4499,2020/04/05,12,977.3949,913.7777,222.8673,16.9267,3.1992,808.0342,34.3108,165.3333,80803.42, 12:00:00,2020/04/05 12:00:00
4500,2020/04/05,13,565.9864,317.1977,302.3594,17.1525,2.8867,807.4133,34.0158,191.8983,80741.33, 13:00:00,2020/04/05 13:00:00
4501,2020/04/05,14,402.6546,38.3175,372.6093,17.8342,2.0383,807.075,38.68,215.8833,80707.5, 14:00:00,2020/04/05 14:00:00
4502,2020/04/05,15,381.2544,55.8655,343.4289,17.4075,4.1892,806.7,46.8338,234.4083,80670.0, 15:00:00,2020/04/05 15:00:00
4503,2020/04/05,16,266.0236,50.8588,240.4042,17.2633,2.4717,806.7108,56.9255,248.4583,80671.08, 16:00:00,2020/04/05 16:00:00
4504,2020/04/05,17,325.0604,510.1873,148.5907,17.4167,2.1942,806.79,67.971,259.785,80679.0, 17:00:00,2020/04/05 17:00:00
4505,2020/04/05,18,223.53900000000002,586.0945,104.9367,17.3217,1.7683,806.9167,79.3805,269.7683,80691.67, 18:00:00,2020/04/05 18:00:00
4506,2020/04/05,19,14.4778,55.9983,10.4506,15.5583,1.2467,807.325,90.7417,279.355,80732.5, 19:00:00,2020/04/05 19:00:00
4507,2020/04/05,20,0.0,0.0,0.0,13.1308,2.4542,807.9617,102.0333,289.35,80796.17, 20:00:00,2020/04/05 20:00:00
4508,2020/04/05,21,0.0,0.0,0.0,11.5517,4.1658,808.5125,112.47,300.55,80851.25, 21:00:00,2020/04/05 21:00:00
4509,2020/04/05,22,0.0,0.0,0.0,11.0467,4.7117,808.7192,121.645,313.785,80871.92, 22:00:00,2020/04/05 22:00:00
4510,2020/04/05,23,0.0,0.0,0.0,10.6967,3.7742,809.0775,128.75,329.8633,80907.75, 23:00:00,2020/04/05 23:00:00
4511,2020/04/06,0,0.0,0.0,0.0,9.7967,4.475,809.0275,132.815,348.8083,80902.75, 0:00:00,2020/04/06 0:00:00
4512,2020/04/06,1,0.0,0.0,0.0,9.1742,4.7992,809.2683,133.01,27.1409,80926.83, 1:00:00,2020/04/06 1:00:00
4513,2020/04/06,2,0.0,0.0,0.0,9.1025,5.2333,808.975,129.2867,28.3137,80897.5, 2:00:00,2020/04/06 2:00:00
4514,2020/04/06,3,0.0,0.0,0.0,8.98,5.2208,808.7325,122.415,44.6695,80873.25, 3:00:00,2020/04/06 3:00:00
4515,2020/04/06,4,0.0,0.0,0.0,7.7375,4.1258,808.9917,113.3933,58.1412,80899.17, 4:00:00,2020/04/06 4:00:00
4516,2020/04/06,5,0.0,0.0,0.0,8.17,3.395,809.2225,103.0433,69.4712,80922.25, 5:00:00,2020/04/06 5:00:00
4517,2020/04/06,6,7.7116,53.1786,5.0106,8.37,3.5125,809.5258,91.7967,79.5232,80952.58, 6:00:00,2020/04/06 6:00:00
4518,2020/04/06,7,147.7423,629.8295,36.6746,8.9825,3.6133,810.0683,80.4152,89.0933,81006.83, 7:00:00,2020/04/06 7:00:00
4519,2020/04/06,8,364.5299,843.5648,60.6679,12.1833,2.3358,810.5025,68.9747,98.9633,81050.25, 8:00:00,2020/04/06 8:00:00
4520,2020/04/06,9,568.7839,927.3108,75.0886,14.74,1.9683,810.5717,57.8363,110.0767,81057.17, 9:00:00,2020/04/06 9:00:00
4521,2020/04/06,10,737.4665,968.1238,84.7307,15.8708,2.3092,810.5333,47.5675,123.7333,81053.33, 10:00:00,2020/04/06 10:00:00
4522,2020/04/06,11,857.3897,990.3139,89.1057,17.2133,3.0092,810.1625,39.0932,141.725,81016.25, 11:00:00,2020/04/06 11:00:00
4523,2020/04/06,12,929.0504,1011.8532,89.5668,18.2983,3.1267,809.5958,33.9288,165.3217,80959.58, 12:00:00,2020/04/06 12:00:00
4524,2020/04/06,13,932.5622,999.8636,100.1973,19.4058,3.1842,809.19,33.6568,192.1333,80919.0, 13:00:00,2020/04/06 13:00:00
4525,2020/04/06,14,890.4924,975.1455,127.2023,19.8617,1.8333,808.8575,38.3772,216.2617,80885.75, 14:00:00,2020/04/06 14:00:00
4526,2020/04/06,15,766.8054,984.8334,90.3903,20.1267,2.725,808.4975,46.5862,234.8117,80849.75, 15:00:00,2020/04/06 15:00:00
4527,2020/04/06,16,575.8399,866.8718,96.7875,20.6175,3.6558,808.415,56.7152,248.8333,80841.5, 16:00:00,2020/04/06 16:00:00
4528,2020/04/06,17,425.3317,783.8393,133.1072,20.5017,4.285,808.4967,67.7813,260.145,80849.67, 17:00:00,2020/04/06 17:00:00
4529,2020/04/06,18,185.5461,598.6882,66.3499,19.6683,5.8458,808.9225,79.1973,270.11,80892.25, 18:00:00,2020/04/06 18:00:00
4530,2020/04/06,19,8.5348,34.6836,5.8412,17.3358,1.6067,809.6492,90.55,279.6917,80964.92, 19:00:00,2020/04/06 19:00:00
4531,2020/04/06,20,0.0,0.0,0.0,15.7033,2.2767,810.3192,101.8267,289.6783,81031.92, 20:00:00,2020/04/06 20:00:00
4532,2020/04/06,21,0.0,0.0,0.0,13.2008,3.4492,811.1892,112.2367,300.87,81118.92, 21:00:00,2020/04/06 21:00:00
4533,2020/04/06,22,0.0,0.0,0.0,12.4633,3.6425,811.515,121.37,314.0983,81151.5, 22:00:00,2020/04/06 22:00:00
4534,2020/04/06,23,0.0,0.0,0.0,11.3908,4.2692,811.7658,128.4317,330.1183,81176.58, 23:00:00,2020/04/06 23:00:00
4535,2020/04/07,0,0.0,0.0,0.0,11.1125,1.825,812.17,132.4567,348.9767,81217.0, 0:00:00,2020/04/07 0:00:00
4536,2020/04/07,1,0.0,0.0,0.0,10.8592,3.1033,812.2958,132.6233,27.1725,81229.58, 1:00:00,2020/04/07 1:00:00
4537,2020/04/07,2,0.0,0.0,0.0,10.2433,3.4683,812.1858,128.905,28.2202,81218.58, 2:00:00,2020/04/07 2:00:00
4538,2020/04/07,3,0.0,0.0,0.0,10.03,2.8842,812.1217,122.06,44.4977,81212.17, 3:00:00,2020/04/07 3:00:00
4539,2020/04/07,4,0.0,0.0,0.0,9.7208,2.9633,812.24,113.07,57.9292,81224.0, 4:00:00,2020/04/07 4:00:00
4540,2020/04/07,5,0.0,0.0,0.0,12.1717,4.8358,812.56,102.7333,69.242,81256.0, 5:00:00,2020/04/07 5:00:00
4541,2020/04/07,6,8.4724,54.8545,5.4831,10.4067,3.83,813.1892,91.4967,79.2827,81318.92, 6:00:00,2020/04/07 6:00:00
4542,2020/04/07,7,152.75799999999998,636.4176,37.4644,11.2542,3.0725,813.8875,80.1255,88.8433,81388.75, 7:00:00,2020/04/07 7:00:00
4543,2020/04/07,8,371.7994,856.5145,59.0413,14.0983,3.43,814.275,68.6793,98.7017,81427.5, 8:00:00,2020/04/07 8:00:00
4544,2020/04/07,9,577.5879,946.1619999999999,69.544,14.945,2.6383,814.5133,57.5285,109.7983,81451.33, 9:00:00,2020/04/07 9:00:00
4545,2020/04/07,10,747.533,990.7515,75.3065,16.1392,3.3042,814.5417,47.2355,123.4783,81454.17, 10:00:00,2020/04/07 10:00:00
4546,2020/04/07,11,870.4087,1013.1843,80.4823,17.5808,2.2625,814.285,38.7322,141.545,81428.5, 11:00:00,2020/04/07 11:00:00
4547,2020/04/07,12,932.7416,1016.2777,85.8831,18.8717,2.1492,813.6683,33.5497,165.32,81366.83, 12:00:00,2020/04/07 12:00:00
4548,2020/04/07,13,933.1123,1007.6692,90.92,19.3408,3.355,813.1133,33.2995,192.3633,81311.33, 13:00:00,2020/04/07 13:00:00
4549,2020/04/07,14,854.635,953.7496,102.8217,20.125,2.6725,812.7033,38.0767,216.6333,81270.33, 14:00:00,2020/04/07 14:00:00
4550,2020/04/07,15,437.5818,335.1433,199.6325,19.5108,3.035,812.2642,46.3397,235.2133,81226.42, 15:00:00,2020/04/07 15:00:00
4551,2020/04/07,16,333.3731,279.9651,189.9549,19.1658,2.4775,812.0908,56.5055,249.2067,81209.08, 16:00:00,2020/04/07 16:00:00
4552,2020/04/07,17,424.0987,850.9227,98.7021,19.5317,2.6933,812.1617,67.5912,260.5,81216.17, 17:00:00,2020/04/07 17:00:00
4553,2020/04/07,18,180.3705,661.1447,50.7923,19.5167,5.0617,812.2433,79.0152,270.4483,81224.33, 18:00:00,2020/04/07 18:00:00
4554,2020/04/07,19,12.0001,60.167,7.3668,17.8767,6.5767,812.5508,90.3583,280.0183,81255.08, 19:00:00,2020/04/07 19:00:00
4555,2020/04/07,20,0.0,0.0,0.0,15.4917,2.8542,813.4417,101.62,290.01,81344.17, 20:00:00,2020/04/07 20:00:00
4556,2020/04/07,21,0.0,0.0,0.0,13.715,3.135,814.1067,112.0017,301.1867,81410.67, 21:00:00,2020/04/07 21:00:00
