0,Golden,Colorado,-7,39.739,-105.172,0,,,,,,
Date (MM/DD/YYYY),Time (HH:MM),nothing,GHI (W/m^2),DNI (W/m^2),DHI (W/m^2),temp_air,Windspeed (m/s),Avg Pressure [mBar],Avg Zenith Angle [degrees],Avg Azimuth Angle [degrees],Air pressure (Pa),Alb
11/11/2019,18:00:00,17,32.65,171.5,14.61,-4.9,13.05,825.07,87.42,244.65,82507.25,0.275148614
11/11/2019,19:00:00,18,0.02,0,0.02,-6.03,12.03,825.24,98.36,254.07,82524.25,0.26
11/11/2019,20:00:00,19,0,0,0,-6.04,12.48,825.18,109.67,263.15,82518,0.26
11/11/2019,21:00:00,20,0,0,0,-5.45,14.62,825.33,121.19,272.6,82533,0.26
11/11/2019,22:00:00,21,0,0,0,-5.73,12.31,825.02,132.58,283.49,82501.5,0.26
11/11/2019,23:00:00,22,0,0,0,-5.36,13.46,824.96,143.36,297.72,82495.75,0.26
11/11/2019,00:00:00,23,0,0,0,-5.43,13.24,824.63,152.41,318.93,82462.58,0.26
11/12/2019,01:00:00,0,0,0,0,-4.75,15,823.96,157.35,260.92,82396.08,0.26
11/12/2019,02:00:00,1,0,0,0,-3.89,15.46,823.55,155.57,26.63,82354.67,0.26
11/12/2019,03:00:00,2,0,0,0,-2.88,7.72,822.89,148.19,53.05,82289.17,0.26
11/12/2019,04:00:00,3,0,0,0,-0.94,2.56,822.4,138.06,70.17,82239.5,0.26
11/12/2019,05:00:00,4,0,0,0,-0.72,5.23,821.47,126.89,82.39,82147,0.26
11/12/2019,06:00:00,5,0,0,0,-1.31,8.45,820.46,115.4,92.39,82046.25,0.26
11/12/2019,07:00:00,6,0,0,0,-1.01,5.4,819.8,103.98,101.55,81980.08,0.26
11/12/2019,08:00:00,7,4.7,24.06,3.83,-0.36,4.51,819.3,92.8,110.74,81929.58,0.625543834
11/12/2019,09:00:00,8,122.86,646.32,31.19,0.98,5.01,819.23,82.47,120.59,81923,0.547483005
11/12/2019,10:00:00,9,308.55,896.02,49.06,3.26,5.77,819.17,73.24,131.69,81916.83,0.43684121
11/12/2019,11:00:00,10,460.88,973.25,58.37,6.87,1.84,818.66,65.58,144.57,81865.92,0.215348583
11/12/2019,12:00:00,11,558.93,997.52,62.97,10.73,1.93,817.86,60.18,159.43,81786,0.169004295
11/12/2019,13:00:00,12,601.63,1005.3,64.84,12.36,1.84,816.93,57.73,175.83,81692.67,0.174286309
11/12/2019,14:00:00,13,584.16,997.26,64.34,13.93,2.07,816.05,58.58,192.58,81604.75,0.180207326
11/12/2019,15:00:00,14,509.27,953.59,69.77,16.14,5.75,815.2,62.62,208.29,81520,0.182371928
11/12/2019,16:00:00,15,358.41,704.82,105.69,16.4,3.4,814.8,69.26,222.14,81480.33,0.107169094
11/12/2019,17:00:00,16,214.62,755.95,54,16.01,1.6,814.45,77.82,234.05,81444.5,0.057120836
11/12/2019,18:00:00,17,33,192.46,13.24,13.59,1.65,814,87.59,244.43,81400.25,0.156070395
11/12/2019,19:00:00,18,0.02,0,0.02,11.31,1.74,814.09,98.51,253.85,81408.75,0.26
11/12/2019,20:00:00,19,0,0,0,10.77,3.29,814,109.81,262.91,81399.75,0.26
11/12/2019,21:00:00,20,0,0,0,11.64,2.73,813.63,121.32,272.32,81363.33,0.26
11/12/2019,22:00:00,21,0,0,0,12.22,2.73,813.47,132.73,283.16,81346.75,0.26
11/12/2019,23:00:00,22,0,0,0,13.06,3.57,813.11,143.53,297.36,81310.5,0.26
11/12/2019,00:00:00,23,0,0,0,12.32,1.75,812.2,152.63,318.58,81220.42,0.26
11/13/2019,01:00:00,0,0,0,0,12.48,2.45,811.3,157.6,260.75,81129.67,0.26
11/13/2019,02:00:00,1,0,0,0,13.82,2.99,810.82,155.84,26.8,81081.83,0.26
11/13/2019,03:00:00,2,0,0,0,8.6,3.74,810.8,148.4,53.33,81079.67,0.26
11/13/2019,04:00:00,3,0,0,0,10.29,3.22,810.74,138.26,70.44,81073.92,0.26
11/13/2019,05:00:00,4,0,0,0,9.54,2.84,811,127.08,82.64,81099.75,0.26
11/13/2019,06:00:00,5,0,0,0,10.73,4.03,811.39,115.59,92.61,81138.83,0.26
11/13/2019,07:00:00,6,0,0,0,10.83,6.22,812.09,104.17,101.75,81209,0.26
11/13/2019,08:00:00,7,5.93,0,5.93,10.89,4.34,812.63,93,110.92,81263.17,0.175457677
11/13/2019,09:00:00,8,111.36,366.73,66.81,10.33,2.23,813.32,82.69,120.75,81332.42,0.222832563
11/13/2019,10:00:00,9,129.73,9.39,127.56,10.8,3.57,814.19,73.48,131.85,81418.75,0.157846831
11/13/2019,11:00:00,10,203.77,0.22,203.67,10.9,9.21,814.53,65.83,144.68,81452.5,0.161923898
11/13/2019,12:00:00,11,235.92,2.14,234.85,11.02,10.18,814.6,60.45,159.48,81460.08,0.163250578
11/13/2019,13:00:00,12,175.24,1.8,174.29,11.01,8.52,814.5,57.99,175.81,81450.25,0.16261796
11/13/2019,14:00:00,13,415.08,573.74,122.36,11.93,5.95,813.92,58.84,192.49,81391.67,0.17774995
11/13/2019,15:00:00,14,488.66,935.75,61.53,10.98,4.24,814.39,62.85,208.15,81438.92,0.183874376
11/13/2019,16:00:00,15,361.29,869.74,55.53,10.71,3.2,814.58,69.47,221.96,81458.17,0.093573741
11/13/2019,17:00:00,16,194.17,720.21,41.5,10.21,2.69,815.08,78,233.85,81508.42,0.053663418
11/13/2019,18:00:00,17,28.88,155.41,13.19,8.17,3.26,815.77,87.74,244.22,81576.75,0.187893272
11/13/2019,19:00:00,18,0.01,0,0.01,6.3,2.6,816.84,98.65,253.62,81683.58,0.26
11/13/2019,20:00:00,19,0,0,0,5.1,1.19,817.76,109.94,262.66,81775.58,0.26
11/13/2019,21:00:00,20,0,0,0,3.92,1.08,818.16,121.45,272.05,81816.42,0.26
11/13/2019,22:00:00,21,0,0,0,3.14,1.48,818.45,132.87,282.85,81844.58,0.26
11/13/2019,23:00:00,22,0,0,0,2.61,1.52,818.83,143.69,296.99,81882.92,0.26
11/13/2019,00:00:00,23,0,0,0,2.21,1.87,819.06,152.83,318.21,81906.25,0.26
11/14/2019,01:00:00,0,0,0,0,1.83,1.79,819.35,157.86,260.58,81935.42,0.26
11/14/2019,02:00:00,1,0,0,0,2.01,2.91,819.79,156.09,26.95,81978.5,0.26
11/14/2019,03:00:00,2,0,0,0,2.32,2.78,820.69,148.63,53.61,82068.75,0.26
11/14/2019,04:00:00,3,0,0,0,1.34,3.04,821.38,138.46,70.71,82138.08,0.26
11/14/2019,05:00:00,4,0,0,0,0.39,1.78,821.7,127.27,82.88,82169.5,0.26
11/14/2019,06:00:00,5,0,0,0,0.06,1.17,822.01,115.77,92.83,82201.25,0.26
11/14/2019,07:00:00,6,0,0,0,0.01,0.72,822.33,104.35,101.95,82232.67,0.26
11/14/2019,08:00:00,7,3.27,11.64,2.88,-0.11,2.09,822.26,93.2,111.09,82226.42,0.311299262
11/14/2019,09:00:00,8,106.41,565.07,30.22,0.85,1.26,822.39,82.89,120.91,82239.17,0.238328132
11/14/2019,10:00:00,9,276.89,816,45.73,3.76,0.88,822.69,73.71,131.97,82269,0.211680677
11/14/2019,11:00:00,10,432.08,932.65,53.6,5.48,1.38,822.68,66.08,144.78,82267.67,0.197065098
11/14/2019,12:00:00,11,535.51,976.82,57.56,6.72,1.57,822.54,60.71,159.53,82253.92,0.187025382
11/14/2019,13:00:00,12,582.85,997.65,57.97,8.24,2.52,821.8,58.26,175.79,82179.5,0.184635487
11/14/2019,14:00:00,13,567.77,990.73,58.81,9.64,2.48,821.06,59.09,192.4,82105.75,0.188191174
11/14/2019,15:00:00,14,481.15,887.6,76.15,10.08,2.5,820.6,63.08,208,82060.17,0.182466114
11/14/2019,16:00:00,15,242.68,242.04,168.68,10.14,1.92,820.29,69.67,221.77,82029.33,0.127851622
11/14/2019,17:00:00,16,128.78,196.91,85.36,10.35,1.61,820.19,78.17,233.65,82019.08,0.1244484
11/14/2019,18:00:00,17,31.86,88.63,23.98,9.58,0.84,820.06,87.9,244,82005.92,0.313560811
11/14/2019,19:00:00,18,0,0,0,8.07,0.68,820.16,98.79,253.39,82015.5,0.26
11/14/2019,20:00:00,19,0,0,0,6.68,1.7,820.17,110.07,262.41,82017.17,0.26
11/14/2019,21:00:00,20,0,0,0,5.05,3.03,820.11,121.57,271.77,82010.58,0.26
11/14/2019,22:00:00,21,0,0,0,5.07,2.82,819.84,133,282.54,81984.17,0.26
11/14/2019,23:00:00,22,0,0,0,5.03,1.89,819.63,143.84,296.64,81962.5,0.26
11/14/2019,00:00:00,23,0,0,0,5.21,1.47,819.35,153.03,317.84,81935,0.26
11/15/2019,01:00:00,0,0,0,0,4.8,0.77,819.02,158.11,260.39,81901.92,0.26
11/15/2019,02:00:00,1,0,0,0,5.14,0.99,818.87,156.35,27.09,81886.83,0.26
11/15/2019,03:00:00,2,0,0,0,5.15,1.23,818.76,148.85,53.88,81876.33,0.26
11/15/2019,04:00:00,3,0,0,0,5.24,1.41,818.74,138.65,70.97,81874,0.26
11/15/2019,05:00:00,4,0,0,0,5.93,1.21,818.53,127.45,83.12,81852.67,0.26
11/15/2019,06:00:00,5,0,0,0,8.57,2,818.55,115.95,93.04,81855.33,0.26
11/15/2019,07:00:00,6,0,0,0,8.68,1.26,818.64,104.54,102.15,81863.75,0.26
11/15/2019,08:00:00,7,1.4,4.12,1.26,10.63,3.04,818.68,93.4,111.26,81868.42,0.424103554
11/15/2019,09:00:00,8,40.96,23.31,39.89,9.92,4.89,818.66,83.1,121.06,81866.17,0.113502186
11/15/2019,10:00:00,9,154.77,37.66,143.18,11.51,3.8,818.87,73.93,132.1,81886.5,0.17064933
11/15/2019,11:00:00,10,243.87,104.45,200.07,13.24,1.99,818.95,66.32,144.88,81895.33,0.178573684
11/15/2019,12:00:00,11,348.91,281.71,215.74,16.3,2.78,818.76,60.97,159.57,81875.92,0.177067996
11/15/2019,13:00:00,12,343.28,215.87,229.99,15.44,1.77,818.21,58.51,175.76,81820.67,0.178435821
11/15/2019,14:00:00,13,556.24,829.04,133.31,17.88,2.15,817.38,59.33,192.3,81738.42,0.189121898
11/15/2019,15:00:00,14,478.27,830.59,105.85,19.08,1.53,816.86,63.3,207.85,81685.83,0.18801178
11/15/2019,16:00:00,15,328.19,635.76,99.98,18.79,1.67,816.78,69.86,221.59,81677.5,0.122242824
11/15/2019,17:00:00,16,101.8,71.72,91.32,17.32,1.4,816.76,78.34,233.44,81676.08,0.128591797
11/15/2019,18:00:00,17,36.18,129.13,23.41,15.69,1.58,816.87,88.04,243.79,81687.08,0.310939504
11/15/2019,19:00:00,18,0,0,0,14.1,1.38,817.21,98.92,253.17,81721.42,0.26
11/15/2019,20:00:00,19,0,0,0,12.49,2.49,817.06,110.19,262.16,81706,0.26
11/15/2019,21:00:00,20,0,0,0,12.06,5.06,816.7,121.69,271.5,81669.83,0.26
11/15/2019,22:00:00,21,0,0,0,12.65,5.58,816.63,133.12,282.23,81662.83,0.26
11/15/2019,23:00:00,22,0,0,0,13.39,5.89,816.52,143.99,296.27,81652,0.26
11/15/2019,00:00:00,23,0,0,0,11.97,3.62,816.6,153.21,317.46,81660.08,0.26
11/16/2019,01:00:00,0,0,0,0,10.67,6.04,816.06,158.35,263.2,81606,0.26
11/16/2019,02:00:00,1,0,0,0,9.79,4.1,815.91,156.59,27.23,81591.33,0.26
11/16/2019,03:00:00,2,0,0,0,10.95,5.21,815.67,149.07,54.14,81567.25,0.26
11/16/2019,04:00:00,3,0,0,0,11.84,1.97,815.61,138.85,71.23,81561.33,0.26
11/16/2019,05:00:00,4,0,0,0,12.87,2.86,815.42,127.63,83.34,81541.5,0.26
11/16/2019,06:00:00,5,0,0,0,12.73,3.36,815.38,116.14,93.24,81538.42,0.26
11/16/2019,07:00:00,6,0,0,0,12.17,1.88,815.26,104.73,102.31,81526.08,0.26
11/16/2019,08:00:00,7,0.64,0,0.64,11.11,4.62,815.37,93.6,111.43,81537.25,0.242515152
11/16/2019,09:00:00,8,35.63,1.51,35.47,9.46,5.42,815.73,83.31,121.21,81572.75,0.118501985
11/16/2019,10:00:00,9,204.45,256.02,134.71,11.73,4.93,816.17,74.16,132.23,81617.25,0.188776436
11/16/2019,11:00:00,10,215.79,79.63,185.16,13.2,6.33,816.28,66.56,144.96,81628.25,0.172515359
11/16/2019,12:00:00,11,438.57,535.03,178.11,14.03,4.47,815.96,61.22,159.6,81596.33,0.186186539
11/16/2019,13:00:00,12,454.65,619.76,134.23,14.76,6.27,815.44,58.77,175.73,81543.92,0.175407885
11/16/2019,14:00:00,13,316.99,386.16,122.98,14.31,6.36,814.63,59.57,192.2,81462.67,0.171421056
11/16/2019,15:00:00,14,401.7,581.57,139.34,14.96,5.23,813.99,63.51,207.7,81398.67,0.177527771
11/16/2019,16:00:00,15,121.2,37.69,106.22,14.33,5.86,814.01,70.05,221.4,81401.33,0.14453458
11/16/2019,17:00:00,16,101.69,109.73,82.69,12.27,7.53,814.81,78.5,233.24,81480.83,0.12255378
11/16/2019,18:00:00,17,17.54,0.3,17.52,11.05,7.94,815.54,88.18,243.58,81553.83,0.315403935
11/16/2019,19:00:00,18,0,0,0,8.67,7.47,817.14,99.04,252.94,81713.58,0.26
11/16/2019,20:00:00,19,0,0,0,3.27,3.3,820.3,110.31,261.92,82030,0.26
11/16/2019,21:00:00,20,0,0,0,2.54,1.8,821.34,121.8,271.23,82133.83,0.26
11/16/2019,22:00:00,21,0,0,0,2.34,1.05,821.6,133.24,281.92,82160.08,0.26
11/16/2019,23:00:00,22,0,0,0,2.21,1.18,821.61,144.13,295.91,82161.17,0.26
11/16/2019,00:00:00,23,0,0,0,1.72,0.84,821.29,153.39,317.07,82128.58,0.26
11/17/2019,01:00:00,0,0,0,0,1.42,2.08,820.94,158.59,262.99,82093.83,0.26
11/17/2019,02:00:00,1,0,0,0,0.9,1.44,820.42,156.84,27.35,82041.67,0.26
11/17/2019,03:00:00,2,0,0,0,0.67,1.48,820.01,149.28,54.39,82001.17,0.26
11/17/2019,04:00:00,3,0,0,0,0.56,1.86,819.67,139.04,71.48,81967.17,0.26
11/17/2019,05:00:00,4,0,0,0,0.97,2.31,819.04,127.82,83.56,81904.25,0.26
11/17/2019,06:00:00,5,0,0,0,1.26,1.99,818.5,116.32,93.43,81849.83,0.26
11/17/2019,07:00:00,6,0,0,0,1.22,2.8,817.65,104.92,102.49,81765.25,0.26
11/17/2019,08:00:00,7,1.91,1.12,1.88,1.39,1.97,817.3,93.8,111.59,81729.83,0.482861128
11/17/2019,09:00:00,8,93.79,524.18,26.25,1.48,1.11,817.73,83.51,121.35,81773,0.283419982
11/17/2019,10:00:00,9,263.38,814.97,43.31,3.91,0.94,817.66,74.38,132.36,81766.25,0.211093707
11/17/2019,11:00:00,10,414.43,922.4,50.8,6.14,1.9,817.11,66.8,145.04,81710.67,0.199722365
11/17/2019,12:00:00,11,517.06,959.96,58.55,6.98,3.12,816.81,61.47,159.63,81680.83,0.189705027
11/17/2019,13:00:00,12,532.83,689.43,178.61,9.16,2.24,816.29,59.01,175.69,81629.25,0.182410974
11/17/2019,14:00:00,13,391.93,418.83,185.04,10.46,1.74,815.28,59.81,192.11,81527.58,0.182840122
11/17/2019,15:00:00,14,474.52,904.82,73.23,12.42,1.9,814.76,63.72,207.55,81475.58,0.188498826
11/17/2019,16:00:00,15,299.38,597.93,88.72,13.08,1.57,814.51,70.23,221.22,81450.83,0.113616367
11/17/2019,17:00:00,16,126.69,136.57,104.95,13.29,2.12,814.92,78.65,233.05,81492.08,0.129890614
11/17/2019,18:00:00,17,28.62,94.69,19.84,13.06,4.74,815.1,88.31,243.37,81509.58,0.26050016
11/17/2019,19:00:00,18,0,0,0,12.61,4.21,814.87,99.16,252.72,81486.5,0.26
11/17/2019,20:00:00,19,0,0,0,11.05,2.02,814.63,110.41,261.68,81463.42,0.26
11/17/2019,21:00:00,20,0,0,0,11.79,3.18,814.69,121.91,270.97,81468.75,0.26
11/17/2019,22:00:00,21,0,0,0,14.08,5.64,815.01,133.35,281.62,81501,0.26
11/17/2019,23:00:00,22,0,0,0,13.2,6.8,814.99,144.26,295.55,81499.17,0.26
11/17/2019,00:00:00,23,0,0,0,12.42,2.77,813.9,153.57,316.68,81389.67,0.26
11/18/2019,01:00:00,0,0,0,0,12.96,3.15,813.32,158.82,265.77,81331.58,0.26
11/18/2019,02:00:00,1,0,0,0,13.35,3.05,812.94,157.08,27.46,81294.42,0.26
11/18/2019,03:00:00,2,0,0,0,13.76,2.68,813.09,149.49,54.64,81309.25,0.26
11/18/2019,04:00:00,3,0,0,0,13.13,5.54,813.72,139.23,71.72,81371.83,0.26
11/18/2019,05:00:00,4,0,0,0,12.13,2.14,813.73,127.99,83.77,81373.42,0.26
11/18/2019,06:00:00,5,0,0,0,12.43,5.13,813.56,116.5,93.62,81356.33,0.26
11/18/2019,07:00:00,6,0,0,0,12.37,2.09,813.82,105.1,102.66,81381.92,0.26
11/18/2019,08:00:00,7,1.38,1.8,1.34,12.55,8.2,813.01,94,111.74,81300.83,0.424103511
11/18/2019,09:00:00,8,91.28,558.91,21.4,12.96,8.95,813.74,83.72,121.48,81374.42,0.288588977
11/18/2019,10:00:00,9,267.49,859.97,37.8,13.94,6,814.87,74.6,132.46,81487.25,0.216656806
11/18/2019,11:00:00,10,417.94,950.95,46.54,15.05,6.14,814.95,67.04,145.12,81494.67,0.199328166
11/18/2019,12:00:00,11,520.5,992.22,50.21,16,6.94,815.09,61.71,159.66,81509.08,0.189586799
11/18/2019,13:00:00,12,565.08,1003.78,51.93,16.64,5.37,814.45,59.25,175.65,81444.67,0.187660917
11/18/2019,14:00:00,13,551.31,999.85,51.89,17.92,3.47,813.63,60.03,192,81363,0.191320296
11/18/2019,15:00:00,14,420.82,696.02,108.08,18.2,3.44,813.32,63.93,207.4,81332,0.182952975
11/18/2019,16:00:00,15,184.44,31.61,172.44,17.25,3.31,812.9,70.41,221.04,81290.42,0.153798007
11/18/2019,17:00:00,16,74.18,117.16,57.65,16.48,3.82,812.91,78.8,232.85,81291,0.09868191
11/18/2019,18:00:00,17,23.9,49.03,19.16,15.59,3.25,813.26,88.45,243.16,81325.58,0.286827742
11/18/2019,19:00:00,18,0,0,0,14.17,2.14,814,99.28,252.49,81400.42,0.26
11/18/2019,20:00:00,19,0,0,0,12.46,1.48,814.41,110.52,261.46,81440.5,0.26
11/18/2019,21:00:00,20,0,0,0,11.49,1.21,814.38,122,270.71,81438,0.26
11/18/2019,22:00:00,21,0,0,0,10.76,2.85,813.73,133.45,281.32,81373.33,0.26
11/18/2019,23:00:00,22,0,0,0,10.38,3.14,813.32,144.39,295.2,81331.92,0.26
11/18/2019,00:00:00,23,0,0,0,9.54,4.06,812.65,153.74,316.29,81264.75,0.26
11/19/2019,01:00:00,0,0,0,0,9.01,3.29,812.17,159.05,265.55,81217.08,0.26
11/19/2019,02:00:00,1,0,0,0,8.53,3.68,811.54,157.31,27.57,81153.58,0.26
11/19/2019,03:00:00,2,0,0,0,8.23,3.8,810.96,149.7,54.87,81096.25,0.26
11/19/2019,04:00:00,3,0,0,0,7.72,3.52,810.61,139.42,71.95,81060.5,0.26
11/19/2019,05:00:00,4,0,0,0,7.53,3.24,810.18,128.17,83.98,81017.67,0.26
11/19/2019,06:00:00,5,0,0,0,7.39,2.33,810.15,116.67,93.8,81014.58,0.26
11/19/2019,07:00:00,6,0,0,0,7.37,1.29,810.07,105.29,102.82,81006.58,0.26
11/19/2019,08:00:00,7,1.8,0.04,1.8,6.03,1.5,810.26,94.2,111.88,81025.67,0.336331349
11/19/2019,09:00:00,8,100.25,276.58,61.14,6.17,1.25,810.79,83.92,121.61,81078.58,0.198402243
11/19/2019,10:00:00,9,356.01,768.58,154.52,9.34,1.66,811.03,74.82,132.57,81103.25,0.208341854
11/19/2019,11:00:00,10,342.45,223.94,259.97,11.96,2.32,810.71,67.27,145.18,81070.75,0.183303615
11/19/2019,12:00:00,11,304.37,9.27,299.94,13.39,3.32,810.16,61.95,159.67,81016.25,0.174055083
11/19/2019,13:00:00,12,391.02,127.24,326.05,14.3,3.51,809.2,59.49,175.61,80920.33,0.177678497
11/19/2019,14:00:00,13,290.78,16.59,282.56,14.75,2.68,808.28,60.25,191.9,80827.83,0.170406626
11/19/2019,15:00:00,14,239.41,12.27,233.83,15.15,1.73,807.52,64.12,207.25,80752.25,0.168091009
11/19/2019,16:00:00,15,113.11,0,113.11,14.92,0.59,807.27,70.58,220.87,80727.17,0.147946894
11/19/2019,17:00:00,16,73,44.78,67.37,14.15,1.72,806.93,78.94,232.65,80692.75,0.128517996
11/19/2019,18:00:00,17,36.1,111.45,26.05,14.2,2.46,806.6,88.57,242.96,80660.42,0.190013182
11/19/2019,19:00:00,18,0,0,0,11.99,3.88,806.42,99.38,252.28,80641.5,0.26
11/19/2019,20:00:00,19,0,0,0,11.29,3.74,806.55,110.61,261.21,80655.25,0.26
11/19/2019,21:00:00,20,0,0,0,10.71,3.69,806.46,122.1,270.45,80645.58,0.26
11/19/2019,22:00:00,21,0,0,0,11.07,3.13,806.47,133.55,281.02,80647.17,0.26
11/19/2019,23:00:00,22,0,0,0,10.77,4.04,806.08,144.5,294.83,80608.17,0.26
11/19/2019,00:00:00,23,0,0,0,10.94,4.48,805.75,153.9,315.9,80575.08,0.26
11/20/2019,01:00:00,0,0,0,0,10.57,3.49,805.6,159.26,265.3,80559.67,0.26
11/20/2019,02:00:00,1,0,0,0,10.37,4.25,805.35,157.56,27.66,80535.33,0.26
11/20/2019,03:00:00,2,0,0,0,10.69,2.1,805.22,149.91,55.1,80521.75,0.26
11/20/2019,04:00:00,3,0,0,0,9.79,2.36,804.89,139.61,72.17,80489.42,0.26
11/20/2019,05:00:00,4,0,0,0,9.3,3.27,804.38,128.35,84.17,80437.5,0.26
11/20/2019,06:00:00,5,0,0,0,10.34,4.32,804.24,116.85,93.98,80424.25,0.26
11/20/2019,07:00:00,6,0,0,0,9.93,2.77,804.51,105.47,102.98,80451.17,0.26
11/20/2019,08:00:00,7,0.3,0,0.3,9.89,2.41,804.89,94.4,112.02,80488.92,0.26
11/20/2019,09:00:00,8,37.69,0.85,37.63,9.78,3.6,805.51,84.12,121.73,80550.58,0.26
11/20/2019,10:00:00,9,98.87,2.1,98.2,8.97,1.51,806.59,75.04,132.67,80659.42,0.26
11/20/2019,11:00:00,10,211.28,3.87,209.87,9.89,2.61,807.36,67.5,145.25,80736,0.26
11/20/2019,12:00:00,11,376.96,193.67,284.17,9.3,2.6,807.54,62.18,159.69,80753.75,0.26
11/20/2019,13:00:00,12,317.57,43.17,295.92,9.11,2.48,807.13,59.72,175.56,80712.75,0.26
11/20/2019,14:00:00,13,229.77,1.43,229.04,8.36,2.84,806.5,60.47,191.79,80650.42,0.26
11/20/2019,15:00:00,14,94.4,0,94.4,7.81,2.69,806.47,64.31,207.1,80646.67,0.26
11/20/2019,16:00:00,15,26.94,0.1,26.91,6.68,2.33,807.11,70.74,220.7,80711.33,0.26
11/20/2019,17:00:00,16,12.72,0.44,12.65,3.54,3.32,808.37,79.08,232.46,80837.17,0.26
11/20/2019,18:00:00,17,1.63,1.7,1.54,0.57,5.76,809.7,88.68,242.75,80970.25,0.26
11/20/2019,19:00:00,18,0,0,0,-0.04,9.94,810.98,99.48,252.07,81098.08,0.26
11/20/2019,20:00:00,19,0,0,0,-0.22,11.23,811.6,110.7,260.98,81159.92,0.26
11/20/2019,21:00:00,20,0,0,0,-0.52,10.77,812.49,122.18,270.19,81249.42,0.26
11/20/2019,22:00:00,21,0,0,0,-1.06,9.11,813.03,133.64,280.72,81302.67,0.26
11/20/2019,23:00:00,22,0,0,0,-1.12,4.76,813.36,144.61,294.49,81335.67,0.26
11/20/2019,00:00:00,23,0,0,0,-2.14,1.58,813.38,154.06,315.51,81338.42,0.26
11/21/2019,01:00:00,0,0,0,0,-2.96,0,813.89,159.48,268.06,81389,0.26
11/21/2019,02:00:00,1,0,0,0,-3,4.02,814.04,157.78,27.74,81404.17,0.26
11/21/2019,03:00:00,2,0,0,0,-3.32,1.44,814.15,150.12,55.31,81415.33,0.26
11/21/2019,04:00:00,3,0,0,0,-3.5,0,814.31,139.79,72.39,81431.08,0.26
11/21/2019,05:00:00,4,0,0,0,-3.39,0,814.43,128.53,84.37,81442.83,0.26
11/21/2019,06:00:00,5,0,0,0,-3.63,2.26,814.6,117.03,94.15,81459.83,0.26
11/21/2019,07:00:00,6,0,0,0,-3.97,0,814.8,105.65,103.13,81480.25,0.26
11/21/2019,08:00:00,7,0.03,1.08,0.02,-4.12,0,815.08,94.59,112.15,81508.25,0.535159169
11/21/2019,09:00:00,8,5.38,2.01,5.24,-4.2,0,815.77,84.31,121.84,81576.5,0.414241008
11/21/2019,10:00:00,9,15.98,0.52,15.85,-4.31,0,815.97,75.25,132.75,81597.33,0.214743574
11/21/2019,11:00:00,10,27.84,0.14,27.79,-4.22,0,816.26,67.72,145.3,81626.42,0.255386316
11/21/2019,12:00:00,11,30.51,0.03,30.5,-4.21,0,816.32,62.41,159.69,81631.58,0.267633302
11/21/2019,13:00:00,12,38.8,0.04,38.78,-4.21,0,815.69,59.95,175.51,81569.25,0.357368231
11/21/2019,14:00:00,13,106.89,0.04,106.87,-3.93,0,815.25,60.68,191.69,81524.83,0.681288777
11/21/2019,15:00:00,14,72.24,0.01,72.24,-3.55,0,815.13,64.5,206.95,81512.58,0.861231498
11/21/2019,16:00:00,15,44.23,0.06,44.22,-3.7,0,815.22,70.89,220.52,81521.5,0.950795152
11/21/2019,17:00:00,16,17.06,0.6,16.96,-3.74,0,815.42,79.21,232.27,81542.25,0.789316651
11/21/2019,18:00:00,17,2.34,1.71,2.26,-3.9,0,815.6,88.79,242.55,81559.92,0.303386399
11/21/2019,19:00:00,18,0,0,0,-3.96,0,815.87,99.57,251.85,81587,0.26
11/21/2019,20:00:00,19,0,0,0,-3.91,0,815.83,110.78,260.75,81582.75,0.26
11/21/2019,21:00:00,20,0,0,0,-3.64,0,816.03,122.26,269.94,81602.83,0.26
11/21/2019,22:00:00,21,0,0,0,-3.6,0,815.94,133.73,280.43,81593.75,0.26
11/21/2019,23:00:00,22,0,0,0,-3.72,0,815.9,144.72,294.13,81589.75,0.26
11/21/2019,00:00:00,23,0,0,0,-3.84,0,815.95,154.21,315.11,81594.75,0.26
11/22/2019,01:00:00,0,0,0,0,-3.84,0,815.79,159.68,267.8,81578.5,0.26
11/22/2019,02:00:00,1,0,0,0,-3.86,0,815.48,158,27.81,81548,0.26
11/22/2019,03:00:00,2,0,0,0,-3.85,0,815.34,150.32,55.52,81534,0.26
11/22/2019,04:00:00,3,0,0,0,-3.89,0,815.09,139.98,72.59,81508.5,0.26
11/22/2019,05:00:00,4,0,0,0,-3.96,0,814.59,128.71,84.55,81459,0.26
11/22/2019,06:00:00,5,0,0,0,-4,0,814.35,117.21,94.31,81435,0.26
11/22/2019,07:00:00,6,0,0,0,-4.01,0,814.38,105.83,103.26,81437.67,0.26
11/22/2019,08:00:00,7,0.1,0.01,0.1,-4.02,0,814.3,94.78,112.28,81430.33,0.25
11/22/2019,09:00:00,8,8.01,1.73,7.89,-3.97,0,814.15,84.5,121.95,81415.33,0.255
11/22/2019,10:00:00,9,44.22,0.17,44.18,-3.2,0,814.35,75.46,132.83,81435.33,0.26
11/22/2019,11:00:00,10,96.99,0,96.99,-1.68,0,814.82,67.94,145.36,81482.33,0.26
11/22/2019,12:00:00,11,105.5,0,105.5,-1.4,0,814.88,62.63,159.7,81488.42,0.26
11/22/2019,13:00:00,12,167.41,0.13,167.35,-0.84,0,814.21,60.16,175.46,81420.92,0.26
