datetime;Albedo
2020-07-13 06:30:00;0.167546344
2020-07-13 06:45:00;0.252657629
2020-07-13 07:00:00;0.247641677
2020-07-13 07:15:00;0.241141052
2020-07-13 07:30:00;0.238731529
2020-07-13 07:45:00;0.233302113
2020-07-13 08:00:00;0.23735741
2020-07-13 08:15:00;0.233198251
2020-07-13 08:30:00;0.213903939
2020-07-13 08:45:00;0.227299055
2020-07-13 09:00:00;0.229310488
2020-07-13 09:15:00;0.211527263
2020-07-13 09:30:00;0.220647396
2020-07-13 09:45:00;0.219120636
2020-07-13 10:00:00;0.2139189
2020-07-13 10:15:00;0.211527244
2020-07-13 10:30:00;0.213382803
2020-07-13 10:45:00;0.206541714
2020-07-13 11:00:00;0.203066193
2020-07-13 11:15:00;0.205190526
2020-07-13 11:30:00;0.210151707
2020-07-13 11:45:00;0.202425876
2020-07-13 12:00:00;0.202526183
2020-07-13 12:15:00;0.202557892
2020-07-13 12:30:00;0.203609148
2020-07-13 12:45:00;0.201988929
2020-07-13 13:00:00;0.202404812
2020-07-13 13:15:00;0.202903878
2020-07-13 13:30:00;0.201364946
2020-07-13 13:45:00;0.189907093
2020-07-13 14:00:00;0.197143345
2020-07-13 14:15:00;0.197043713
2020-07-13 14:30:00;0.193943111
2020-07-13 14:45:00;0.198560042
2020-07-13 15:00:00;0.200644839
2020-07-13 15:15:00;0.2024803
2020-07-13 15:30:00;0.208439273
2020-07-13 15:45:00;0.205592657
2020-07-13 16:00:00;0.20627659
2020-07-13 16:15:00;0.208902353
2020-07-13 16:30:00;0.195025147
2020-07-13 16:45:00;0.19617445
2020-07-13 17:00:00;0.195359563
2020-07-13 17:15:00;0.189493183
2020-07-13 17:30:00;0.193725441
2020-07-13 17:45:00;0.20026253
2020-07-13 18:00:00;0.200719284
2020-07-13 18:15:00;0.190721324
2020-07-13 18:30:00;0.176272742
2020-07-13 18:45:00;0.192297478
2020-07-13 19:00:00;0.141018263
2020-07-13 19:15:00;0.162713225
2020-07-13 19:30:00;0.247883461
2020-07-13 19:45:00;0.453272738
2020-07-13 20:00:00;0.528818108
2020-07-13 20:15:00;0.302181791
2020-07-13 20:30:00;1
2020-07-13 20:45:00;0
2020-07-13 21:00:00;0
2020-07-13 21:15:00;0
2020-07-13 21:30:00;0
2020-07-13 21:45:00;0
2020-07-13 22:00:00;0
2020-07-13 22:15:00;0
