0,Aasen,Germany,1,47.983,8.55,717
Date (MM/DD/YYYY),Time (HH:MM),GHI (W/m^2),DNI (W/m^2),DHI (W/m^2),Dry-bulb (C),Pressure (mbar),Alb
07/12/2021,11:00:00,890.5555555555555,636.7041198501872,323.8888888888889,23.83333,1013,0.218
07/12/2021,12:00:00,850.2777777777778,527.4656679151062,380.8333333333333,24.975,1013,0.218
07/12/2021,13:00:00,600.2777777777778,210.1307189542484,421.6666666666667,26.30833,1013,0.218
07/12/2021,14:00:00,333.8888888888889,14.790764790764824,322.5,26.66667,1013,0.218
07/12/2021,15:00:00,404.1666666666667,122.05387205387211,323.6111111111111,26.11667,1013,0.218
07/12/2021,16:00:00,306.1111111111111,122.32905982905977,242.5,25.73333,1013,0.218
07/12/2021,17:00:00,239.99999999999997,150.15015015015004,184.44444444444446,26.61667,1013,0.218
07/12/2021,18:00:00,29.166666666666668,0.0,29.166666666666668,26.325,1013,0.218
07/12/2021,19:00:00,0.0,0.0,0.0,25.24167,1013,0.218
07/12/2021,20:00:00,0.0,-0.0,0.0,21.7,1013,0.218
07/12/2021,21:00:00,0.0,-0.0,0.0,19.18333,1013,0.218
07/12/2021,22:00:00,0.0,-0.0,0.0,17.91667,1013,0.218
07/12/2021,23:00:00,0.0,-0.0,0.0,16.94167,1013,0.218
07/13/2021,00:00:00,0.0,-0.0,0.0,16.175,1013,0.218
07/13/2021,01:00:00,0.0,-0.0,0.0,15.65833,1013,0.218
07/13/2021,02:00:00,0.0,-0.0,0.0,15.24167,1013,0.218
07/13/2021,03:00:00,0.0,-0.0,0.0,14.86667,1013,0.218
07/13/2021,04:00:00,1.6666666666666667,0.0,1.6666666666666667,14.44167,1013,0.218
07/13/2021,05:00:00,13.333333333333336,0.0,13.333333333333336,14.7,1013,0.218
07/13/2021,06:00:00,20.555555555555557,0.0,20.555555555555557,14.96667,1013,0.218
07/13/2021,07:00:00,47.22222222222222,0.0,47.22222222222222,14.99167,1013,0.218
07/13/2021,08:00:00,32.22222222222223,0.0,32.22222222222223,14.10833,1013,0.218
07/13/2021,09:00:00,79.44444444444444,0.0,79.44444444444444,12.975,1013,0.218
07/13/2021,10:00:00,368.6111111111111,13.725490196078388,356.94444444444446,12.05,1013,0.218
07/13/2021,11:00:00,390.55555555555554,6.242197253433194,385.0,12.275,1013,0.218
07/13/2021,12:00:00,150.0,0.0,150.0,13.11667,1013,0.218
07/13/2021,13:00:00,260.27777777777777,9.803921568627496,251.9444444444444,13.55833,1013,0.218
07/13/2021,14:00:00,229.16666666666666,15.873015873015843,216.94444444444446,13.6,1013,0.218
07/13/2021,15:00:00,106.66666666666667,0.42087542087543284,106.38888888888889,14.28333,1013,0.218
07/13/2021,16:00:00,100.27777777777776,0.5341880341879947,100.0,14.11667,1013,0.218
